time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward
0,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44961111111111113,0.55,0.55,0.0,0.0,0.01621112440191388,0.0,0.0,0.0,0.0,1.05,36.5,-40.0,0.028767123287671233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9666422222222225
1,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44922222222222224,0.55,0.55,0.0,0.0,0.016273923444976083,0.0,0.0,0.0,0.0,1.05,36.43388888888889,-40.01555555555556,0.02881932266967567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9728644444444446
2,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44883333333333336,0.55,0.55,0.0,0.0,0.016336722488038278,0.0,0.0,0.0,0.0,1.05,36.36777777777778,-40.03111111111111,0.028871711832819037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9790866666666668
3,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.029999999329447746,0.029999999329447746,0.0,0.004642872109859852,0.44844237287722666,0.55,0.55,0.0,0.0,0.01639985605451484,0.0,0.0,0.0,0.004642872109859852,1.0555932314881584,36.30166666666667,-40.04666666666667,0.029078368251820166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9853442712569696
4,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.019999999552965164,-0.009999999776482582,0.0,0.0017605500096046307,0.44805269841067047,0.55,0.55,0.0,0.0,0.016462781955214705,0.0,0.0,0.0,0.0017605500096046307,1.0521210597016906,36.23520338912853,-40.06230508491093,0.029035881167907375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9915776738531538
5,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.009999999776482582,-0.009999999776482582,0.0,0.0008802737310774008,0.4476634167256564,0.55,0.55,0.0,0.0,0.016525644428273197,0.0,0.0,0.0,0.0008802737310774008,1.0510605495379224,36.16895872981398,-40.07789206357318,0.029059740353308425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9978057566093133
6,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,-0.009999999776482582,0.0,0.0,0.4472745278367675,0.55,0.55,0.0,0.0,0.016588443471335396,0.0,0.0,0.0,0.0,1.05,36.102780843361586,-40.09346333097375,0.029083632215357983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0040275546117203
7,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44688563894787864,0.55,0.55,0.0,0.0,0.016651242514397594,0.0,0.0,0.0,0.0,1.05,36.03666973225047,-40.1090188865293,0.029136987624034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0102497768339425
8,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.3100000023841858,0.3100000023841858,0.0,0.19280316504218484,0.44641109105933185,0.55,0.55,0.0,0.0,0.01672787405142369,0.0,0.0,0.0,0.19280316504218484,1.281279299076271,35.97055862113937,-40.12457444208486,0.035620222431666154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0179350547703216
9,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.8999999761581421,0.5899999737739563,0.0,0.980452416173621,0.44559423409885557,0.55,0.55,0.0,0.0,0.01685978277111783,0.0,0.0,0.0,0.980452416173621,2.205513793286035,35.88988548008641,-40.14355635762673,0.06145223824995957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.031374459935626
10,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,2.0,1.100000023841858,0.0,3.883226854247832,0.44360131076291215,0.55,0.55,0.0,0.0,0.017181606515558452,0.0,0.0,0.0,3.883226854247832,5.38089300704728,35.751019796805444,-40.17623063604578,0.15051019628615162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.064531384996225
11,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,3.630000114440918,1.630000114440918,0.0,10.27197305785054,0.4464995395645214,0.55,0.55,0.003225555396768256,0.003225555396768256,0.0199391464957989,1.0,1.0,19.84785508918845,-9.57588203133791,-7.8252177643449725,35.41222282969506,-40.25594756948352,0.19438662450656033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.133648562008762
12,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,5.360000133514404,1.7300000190734863,0.0,16.09706888288289,0.4493047683195686,0.55,0.55,0.0016209031518309945,0.004846458548599251,0.021107052181204806,1.0,1.0,25.41211032207597,-9.315041439193081,-7.574117638627551,35.904921725968634,-40.14001841741914,0.18869243057797627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0065714169789735
13,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,7.010000228881836,1.6500000953674316,0.0,20.177451094412753,0.4520201658771333,0.55,0.55,0.0019019173158646174,0.006748375864463868,0.02257047826468757,1.0,1.0,29.24002194565158,-9.062570851238828,-7.331573405424572,36.38181061432666,-40.02780926721726,0.18316199511396003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9418964006796399
14,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,6.090000152587891,-0.9200000762939453,0.0,-8.272830138122686,0.4544557393991501,0.55,0.55,9.772727272727273e-05,0.0068461031371911405,0.022274901200725516,1.0,3.0,0.0,-8.272830138122686,-6.576048509445464,36.84342819911266,-39.91919336491467,0.16473400274729025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8383578879812479
15,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,3.0,-3.0900001525878906,0.0,-14.54061881440073,0.45657092083890694,0.55,0.55,9.772727272727273e-05,0.006943830409918413,0.022031062092630817,1.0,3.0,0.0,-7.362371871784055,-5.710989887343337,37.25747569785552,-39.82177042403399,0.1434137615312184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7833026914939688
16,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.36000001430511475,-2.6399999856948853,0.0,-1.4866037443236,0.4566547656273517,0.55,0.55,0.0,0.006943830409918413,0.02201752256339632,0.0,3.0,0.0,-1.4866037443236,-0.22638092880083693,37.61705654261418,-39.73716316644372,0.005696957476622428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8270547981340889
17,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,-0.36000001430511475,0.0,-0.0,0.4562658767384628,0.55,0.55,0.0,0.006943830409918413,0.02208032160645852,0.0,0.0,0.0,-0.0,1.05,37.63131015664979,-39.73380937490593,0.02790229719956895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7871666520842204
18,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4558769878495739,0.55,0.55,0.0,0.006943830409918413,0.022143120649520717,0.0,0.0,0.0,0.0,1.05,37.56519904553868,-39.74936493046149,0.02795140253954545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7970624843317983
19,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45548809896068504,0.55,0.55,0.0,0.006943830409918413,0.02220591969258292,0.0,0.0,0.0,0.0,1.05,37.499087934427564,-39.76492048601705,0.028000681025524485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.807071742505302
20,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45509921007179616,0.55,0.55,0.0,0.006943830409918413,0.022268718735645118,0.0,0.0,0.0,0.0,1.05,37.43297682331645,-39.7804760415726,0.028050133574895664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8171944266047315
21,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4547103211829073,0.55,0.55,0.0,0.006943830409918413,0.022331517778707316,0.0,0.0,0.0,0.0,1.05,37.366865712205346,-39.796031597128156,0.028099761111540934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8274305366300873
22,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4543214322940184,0.55,0.55,0.0,0.006943830409918413,0.022394316821769518,0.0,0.0,0.0,0.0,1.05,37.30075460109423,-39.81158715268371,0.02814956456589213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8377800725813687
23,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4539325434051295,0.55,0.55,0.0,0.006943830409918413,0.022457115864831716,0.0,0.0,0.0,0.0,1.05,37.23464348998313,-39.827142708239265,0.028199544874989102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8482430344585763
24,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4535436545162406,0.55,0.55,0.0,0.006943830409918413,0.02251991490789392,0.0,0.0,0.0,0.0,1.05,37.168532378872015,-39.84269826379482,0.028249702982538514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8588194222617096
25,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45315476562735174,0.55,0.55,0.0,0.006943830409918413,0.02258271395095612,0.0,0.0,0.0,0.0,1.05,37.1024212677609,-39.858253819350374,0.0283000398389732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8695092359907688
26,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45276587673846286,0.55,0.55,0.0,0.006943830409918413,0.02264551299401832,0.0,0.0,0.0,0.0,1.05,37.03631015664979,-39.87380937490593,0.02835055640151223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8803124756457541
27,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.452376987849574,0.55,0.55,0.0,0.006943830409918413,0.02270831203708052,0.0,0.0,0.0,0.0,1.05,36.970199045538685,-39.88936493046148,0.028401253634221562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8912291412266653
28,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4519880989606851,0.55,0.55,0.0,0.006943830409918413,0.02277111108014272,0.0,0.0,0.0,0.0,1.05,36.90408793442757,-39.90492048601704,0.028452132508075406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9022592327335024
29,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4515992100717962,0.55,0.55,0.0,0.006943830409918413,0.022833910123204917,0.0,0.0,0.0,0.0,1.05,36.83797682331647,-39.9204760415726,0.028503194001018164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9134027501662653
30,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4512103211829073,0.55,0.55,0.0,0.006943830409918413,0.022896709166267116,0.0,0.0,0.0,0.0,1.05,36.771865712205354,-39.93603159712815,0.028554439098027136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9246596935249543
31,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45082143229401844,0.55,0.55,0.0,0.006943830409918413,0.022959508209329318,0.0,0.0,0.0,0.0,1.05,36.70575460109424,-39.95158715268371,0.02860586879117582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.936030062809569
32,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.45043254340512956,0.55,0.55,0.0,0.006943830409918413,0.023022307252391516,0.0,0.0,0.0,0.0,1.05,36.63964348998313,-39.967142708239265,0.028657484079697947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9475138580201098
33,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4500436545162407,0.55,0.55,0.0,0.006943830409918413,0.023085106295453718,0.0,0.0,0.0,0.0,1.05,36.573532378872024,-39.982698263794816,0.02870928597005219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9591110791565765
34,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4496547656273518,0.55,0.55,0.0,0.006943830409918413,0.023147905338515917,0.0,0.0,0.0,0.0,1.05,36.50742126776091,-39.998253819350374,0.0287612754759876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9659437499623719
35,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4492658767384629,0.55,0.55,0.0,0.006943830409918413,0.02321070438157812,0.0,0.0,0.0,0.0,1.05,36.441310156649806,-40.01380937490593,0.028813453618609708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.972165972184594
36,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.448876987849574,0.55,0.55,0.0,0.006943830409918413,0.023273503424640317,0.0,0.0,0.0,0.0,1.05,36.37519904553869,-40.02936493046148,0.028865821426447405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9783881944068161
37,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44848809896068514,0.55,0.55,0.0,0.006943830409918413,0.02333630246770252,0.0,0.0,0.0,0.0,1.05,36.30908793442758,-40.04492048601704,0.028918379935520502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9846104166290383
38,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44809921007179626,0.55,0.55,0.0,0.006943830409918413,0.023399101510764717,0.0,0.0,0.0,0.0,1.05,36.242976823316475,-40.06047604157259,0.028971130189408046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9908326388512604
39,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4477103211829074,0.55,0.55,0.0,0.006943830409918413,0.02346190055382692,0.0,0.0,0.0,0.0,1.05,36.17686571220536,-40.07603159712815,0.02902407323931743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9970548610734825
40,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4473214322940185,0.55,0.55,0.0,0.006943830409918413,0.023524699596889118,0.0,0.0,0.0,0.0,1.05,36.11075460109425,-40.09158715268371,0.02907721014415418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0032770832957048
41,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4469325434051296,0.55,0.55,0.0,0.006943830409918413,0.02358749863995132,0.0,0.0,0.0,0.0,1.05,36.044643489983144,-40.10714270823926,0.029130541970592564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0094993055179269
42,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44654365451624073,0.55,0.55,0.0,0.006943830409918413,0.023650297683013518,0.0,0.0,0.0,0.0,1.05,35.97853237887203,-40.12269826379482,0.029184069793146986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.015721527740149
43,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44615476562735185,0.55,0.55,0.0,0.006943830409918413,0.02371309672607572,0.0,0.0,0.0,0.0,1.05,35.91242126776092,-40.13825381935037,0.029237794694244125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0219437499623711
44,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44576587673846296,0.55,0.55,0.0,0.006943830409918413,0.023775895769137915,0.0,0.0,0.0,0.0,1.05,35.846310156649814,-40.153809374905926,0.029291717764295903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0281659721845933
45,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4453769878495741,0.55,0.55,0.0,0.006943830409918413,0.023838694812200117,0.0,0.0,0.0,0.0,1.05,35.7801990455387,-40.169364930461484,0.02934584010177329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0343881944068154
46,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4449880989606852,0.55,0.55,0.0,0.006943830409918413,0.02390149385526232,0.0,0.0,0.0,0.0,1.05,35.71408793442759,-40.184920486017035,0.029400162813280842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0406104166290375
47,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4445992100717963,0.55,0.55,0.0,0.006943830409918413,0.023964292898324517,0.0,0.0,0.0,0.0,1.05,35.64797682331648,-40.20047604157259,0.029454687013632155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0468326388512597
48,map_rule_zero_offset,C05_low_soc_stress_e85b8857ed,low_soc_stress,e85b8857ed7397c3,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.44421032118290743,0.55,0.55,0.0,0.006943830409918413,0.02402709194138672,0.0,0.0,0.0,0.0,1.05,35.58186571220537,-40.21603159712815,0.029509413825926128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0530548610734818
