split,task_idx,task_key,policy,policy_seed,time_s,reward,SOC,P_dem_kw,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,engine_on,EMS_mode,delta_P_eng_on_kw,delta_SOC_ref,constraint_flags,P_eng_target_kw
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,0,-0.002527747513082384,0.5469907767701401,6.469381321396917,0.0,6.469381321396917,8.124902720621968,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,1,-0.002025126212944835,0.5504763638914529,-11.238732778205192,0.0,-11.238732778205192,-9.411085227544836,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,2,-0.0033979894999243386,0.5543514595253678,-12.354346430098232,0.0,-12.354346430098232,-10.462758211570067,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,3,-0.002647818784046571,0.5559495320568395,-5.878521610904423,0.0,-5.878521610904423,-4.314795834973669,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,4,-0.08723235255146453,0.5554157042373701,24.716020502797836,24.388796239671667,0.32722426312616903,1.44133511256744,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,5,-0.005306194002243806,0.5548947937455604,36.2556494840078,35.957785750952446,0.2978637330553511,1.4064583278861282,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,6,-0.0016701181162710995,0.5549603759878367,-1.43095710342345,0.0,-1.43095710342345,-0.1770720541460411,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,7,-0.002070717190729001,0.5554794396607975,-2.775141955728834,0.0,-2.775141955728834,-1.4014719169942873,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,8,-0.0039042197389338707,0.554956986027334,22.97795560469482,22.67658642335096,0.30136918134385837,1.4106248103513668,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,9,-0.08294987836096081,0.5566983938282395,-6.291631992672635,0.0,-6.291631992672635,-4.701801062444884,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,10,-0.004806289227506383,0.5485843374282654,19.574489462741063,0.0,19.574489462741063,21.907952279929948,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,11,-0.0023651905222266878,0.5519056342065357,-10.76741648783511,0.0,-10.76741648783511,-8.96750130132994,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,12,-0.006928157686665564,0.5429772437915045,21.673254873349386,0.0,21.673254873349386,24.106654120584455,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,13,-0.0024576175935274317,0.5444388718372494,-5.483962998875799,0.0,-5.483962998875799,-3.9463957235111495,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,14,-0.009030801464287256,0.5356740349140803,21.258156111003228,0.0,21.258156111003228,23.66505969255663,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,15,-0.004474092369823686,0.5364086300976125,-3.3981122607263607,0.0,-3.3981122607263607,-1.9834069955371587,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,16,-0.005237093475485446,0.535028055687173,2.3406147072896775,0.0,2.3406147072896775,3.7275509081867293,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,17,-0.005387023973104425,0.5387590585174078,-11.941937781482343,0.0,-11.941937781482343,-10.07370764163375,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,18,-0.009856716563620575,0.5310394940902139,18.555882293312,0.0,18.555882293312,20.84282395342365,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,19,-0.009886970312279472,0.5260409005909953,11.586552075459178,0.0,11.586552075459178,13.496202447890218,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,20,-0.011990043446331032,0.5203238605628648,13.41722201885741,0.0,13.41722201885741,15.436008075952346,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,21,-0.0102164344440905,0.5187600598331625,2.8006048355127837,0.0,2.8006048355127837,4.22226197019624,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,22,-0.010598410462026472,0.5173000260093825,2.5389823825013,0.0,2.5389823825013,3.942091324206066,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,23,-0.011895862530076596,0.5148168470416548,5.136974086003951,0.0,5.136974086003951,6.704583212865051,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,24,-0.012907159164061956,0.51201659314099,5.940459031480252,0.0,5.940459031480252,7.5606855317947375,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,25,-0.012485809263283026,0.5165615398309068,-42.038231067006535,0.0,-14.266997377829524,-12.271356062775272,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,26,-0.010878732033035531,0.5200915147571884,-16.272340364274456,0.0,-11.365994729114073,-9.530932300960187,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,27,-0.008984741590000421,0.5201423314953424,-1.3858675002015286,0.0,-1.3858675002015286,-0.13720519301563083,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,28,-0.013598446672679114,0.5146171575414354,12.927664611703618,0.0,12.927664611703618,14.917969675548672,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,29,-0.0963857836699894,0.5152786906166922,23.854136335324224,27.038592156595037,-3.184455821270813,-1.786139303193145,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,30,-0.011056091619074464,0.5173333068458222,-7.189505625375837,0.0,-7.189505625375837,-5.547463818651075,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,31,-0.01035263194296256,0.5190251113775651,-6.148827574513534,0.0,-6.148827574513534,-4.5678722357058845,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,32,-0.010034305534759412,0.5195485469298363,3.8567533292103584,6.644493305229501,-2.7877399760191426,-1.4132759911323347,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,33,-0.010057075491841176,0.5200556457999063,6.083817780624867,8.824448556939602,-2.7406307763147355,-1.3691669491889902,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,34,-0.011330843245633545,0.5205469480127081,20.864632775356686,23.559624653365127,-2.694991878008441,-1.3265159745649184,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,35,-0.011478304997529288,0.5210229739495849,23.63592681490216,26.286701493758436,-2.6507746788562763,-1.2852700295673556,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,36,-0.012482010481907987,0.5214842251682738,34.49377530116445,37.101707645701815,-2.6079323445373674,-1.2453782904599413,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,37,-0.013245871943205803,0.521931185182603,42.88046264436619,45.446882379221556,-2.5664197348553657,-1.206792038688705,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,38,-0.014305603766708693,0.5223643202042215,53.52354925245676,56.0497425860225,-2.526193333565736,-1.1694645583701757,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,39,-0.012475331616589116,0.5227840798485285,38.38822629987982,40.87543748149989,-2.4872111816200686,-1.1333510396288087,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,40,-0.015512818680117264,0.5231908978068253,65.99106112380917,68.44049393744162,-2.4494328136324413,-1.098408487401452,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,41,-0.013849920705021114,0.5235851924865862,53.043336626919576,55.456155824305306,-2.41281919738573,-1.0645956353546386,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,42,-0.018490102493257984,0.5200116927429096,78.90925118744717,71.0,7.909251187447168,9.648449307926962,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,43,-0.02213577094196727,0.5133743614211302,86.77215821188433,71.0,15.772158211884332,17.920794568804357,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,44,-0.02028876791465295,0.5113063186991701,75.07321005853571,71.0,4.073210058535707,5.58371534929255,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,45,-0.01911326291060171,0.5120698371638328,65.54438171844224,69.02681303551694,-3.482431317074699,-2.061499854589459,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,46,-0.014464372035460492,0.5128097804918724,26.356732504546333,29.770447159801385,-3.4137146552550526,-1.997846985706875,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,47,-0.09213303011879027,0.516876298268339,-12.901681165776454,0.0,-12.901681165776454,-10.979597996459868,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,48,-0.015595687562901061,0.5101398970261929,16.026337586127436,0.0,16.026337586127436,18.18828335379457,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,49,-0.0240813411502178,0.49570738481419807,35.51000362400351,0.0,35.51000362400351,38.96778297238604,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,50,-0.023372105444472165,0.48727366947047,20.40140510385594,0.0,20.40140510385594,22.771031428065772,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,51,-0.0252188055563367,0.4796535428068061,18.29945579596182,0.0,18.29945579596182,20.574341991892588,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,52,-0.027508975092619598,0.4720284976464949,18.312136325678853,0.0,18.312136325678853,20.58762193284028,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,53,-0.023629349572822214,0.473019742924706,-4.141232834647978,0.0,-4.141232834647978,-2.6763622511700165,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,54,-0.035660361170112405,0.4580598809633677,36.79571498157459,0.0,36.79571498157459,40.39162729561349,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,55,-8.039363869415274,0.44403388845826675,35.90459711583082,0.0,34.46839161600016,37.870179763772505,0.0,0.0,0.0,0.0,4.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,56,-0.03418998771948762,0.4411765619618767,6.084686151739802,0.0,6.084686151739802,7.714781540253119,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,57,-0.035690640407971784,0.453858266114105,-125.31381996817194,0.0,-37.79831253997487,-34.24060121101638,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,58,-0.031469144504972665,0.4648025341941223,-95.56461508757431,0.0,-32.59934799609337,-29.549523816046726,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,59,-0.027452065098108068,0.4726893065122255,-88.69833254688875,0.0,-23.770516232849534,-21.29428525887856,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,60,-0.02438004800783026,0.4776344730184668,-58.78621348347556,0.0,-15.406224697021683,-13.35194956685141,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,61,-0.022234104349533074,0.479819665747938,-28.427696690410006,0.0,-7.561897178685333,-5.900020369572291,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,62,-0.02139570593267467,0.48124302265233826,-5.3730628459071195,0.0,-5.3730628459071195,-3.843063641880673,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,63,-0.020904479828945725,0.48091280048013924,-0.19000705152054853,0.0,-0.19000705152054853,0.8915998649374153,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,64,-0.02106525217887515,0.4805091191433334,0.03317487562289018,0.0,0.03317487562289018,1.0899396093757607,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,65,-0.021176167451506453,0.4801175677213019,0.005967546201456216,0.0,0.005967546201456216,1.0571888394850062,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,66,-0.02129295236957462,0.4797268264284862,0.00415162897980458,0.0,0.00415162897980458,1.055001490602326,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,67,-0.02140861873812082,0.4793379375395973,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,68,-0.021525285404787486,0.4789490486507084,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,69,-0.02164195207145415,0.47856015976181954,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,70,-0.021758618738120815,0.47817127087293065,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,71,-0.02187528540478748,0.47778238198404177,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,72,-0.021991952071454143,0.4773934930951529,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,73,-0.02210861873812081,0.477004604206264,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,74,-0.022225285404787475,0.4766157153173751,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,75,-0.02234195207145414,0.47622682642848624,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,76,-0.022458618738120804,0.47583793753959736,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,77,-0.022575285404787468,0.4754490486507085,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,78,-0.022691952071454136,0.4750601597618196,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,79,-0.0228086187381208,0.4746712708729307,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,80,-0.022925285404787464,0.4742823819840418,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,81,-0.02304195207145413,0.47389349309515294,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,82,-0.023538867249197074,0.47305192740736374,1.038395023411471,0.0,1.038395023411471,2.2722273570309097,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,83,-0.024387771058761713,0.4715003211204937,2.769707122424808,0.0,2.769707122424808,4.189336974549094,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,84,-0.02609931092668867,0.4684653124742595,6.534807221225564,0.0,6.534807221225564,8.194523344832513,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,85,-0.02821920782886127,0.4639905486990939,10.24484693502496,0.0,10.24484693502496,12.081862192947137,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,86,-0.11208628432076025,0.46623863075189825,20.46326078360488,28.204111400686433,-7.740850617081552,-6.069821542571704,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,87,-0.028403208356252263,0.4684156159491708,20.739453484642873,28.277976716972034,-7.538523232329162,-5.877860032635903,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,88,-0.02739478149486095,0.47052386392236495,17.90706090810495,25.24965547267958,-7.342594564574632,-5.692269527624196,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,89,-0.028673622491517198,0.47256564925743627,36.08200017619089,43.23485242317805,-7.152852246987159,-5.512820404692531,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,90,-0.02654012737003155,0.47454316496374893,22.099965200630972,29.06905676746171,-6.969091566830738,-5.339292407044247,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,91,-0.02876615540404684,0.47645852577783704,48.29014387819071,55.081259031453314,-6.791115153262602,-5.171474198037843,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,92,-0.026492468883910315,0.4783137713112273,33.340090738235965,39.95882341823064,-6.618732679994672,-5.009162940153833,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,93,-0.028318238966886962,0.48011086905094197,54.7382904159665,61.19005099795605,-6.4517605819895465,-4.852163897229597,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,94,-0.026563206459807646,0.4818517172207512,44.48407552785544,50.774097313270666,-6.290021785415227,-4.7002900584849305,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,95,-0.027481688153050632,0.4835381475107388,57.176907429762174,63.31025287989457,-6.133345450132396,-4.553361782966524,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,96,-0.027921690178610927,0.4830390832520637,71.24829661999655,71.0,0.24829661999655173,1.3474734984228303,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,97,-0.027214770852503005,0.4846884373027809,58.106642649215686,64.13312515652996,-6.02648250731427,-4.453255936936489,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,98,-0.0229773497037946,0.48628634323800896,24.785596639355813,30.663637282105537,-5.878040642749724,-4.314346025115785,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,99,-0.02501750376812379,0.4878344657439846,48.14761649997424,53.88184560855344,-5.7342291085792,-4.179930766134246,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,100,-0.09945447690183515,0.49118786834827843,-10.859557405736389,0.0,-10.859557405736389,-9.054187031593328,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,101,-0.02998819452911665,0.47649196949875444,36.152573138974056,0.0,36.152573138974056,39.678926893714845,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,102,-0.026499732174660756,0.4711975373269841,12.33955536555538,0.0,12.33955536555538,14.294966863779887,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,103,-0.030482188925240395,0.46305295384682266,19.653399673185838,0.0,19.653399673185838,21.990375396435898,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,104,-0.027093965304823525,0.46726066825878226,-13.305015297569035,0.0,-13.305015297569035,-11.36082891229096,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,105,-0.03534185947723743,0.454736787360125,30.798609720792143,0.0,30.798609720792143,33.81447842637462,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,106,-0.030220345907206486,0.45278276103245363,3.785150629027452,0.0,3.785150629027452,5.275871084712816,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,107,-0.11772226878275337,0.4553870357764895,39.8303834633833,48.579934970462475,-8.749551507079175,-7.031541808896741,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,108,-0.029394275772248263,0.4589861840935902,-11.56425224134353,0.0,-11.56425224134353,-9.717700456172027,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,109,-0.02965572345653323,0.46139295075886405,11.030384366926755,19.22162779850364,-8.191243431576885,-6.498269996239395,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,110,-0.03160339078915049,0.4637233285392276,36.365811584037374,44.340446015739616,-7.974634431702242,-6.2920200069815,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,111,-0.026594333335047883,0.46607641598808275,-8.039069776268818,0.0,-8.039069776268818,-6.353336111908935,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,112,-0.028814867938261268,0.4682585274140867,24.202310213529753,31.75543277460231,-7.553122561072556,-5.891700850210665,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,113,-0.028453440674486793,0.47037173171840635,27.348628163474807,34.70536069620701,-7.356732532732202,-5.705651621663047,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,114,-0.10424656287321939,0.47186374167149503,-5.571929922254656,0.0,-5.571929922254656,-4.0284268733394,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,115,-0.034664929040059946,0.45850177555065164,32.88966251918262,0.0,32.88966251918262,36.07730852627711,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,116,-0.035938366446679575,0.4483959432746099,24.661602316593925,0.0,24.661602316593925,27.285747145312687,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,117,-0.03348202586978563,0.460899313491979,-65.13277342088726,0.0,-37.262015642457555,-33.759099586896575,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,118,-0.026733274233185354,0.4609120979952249,-1.2693182448783933,0.0,-1.2693182448783933,-0.03451815876408881,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,119,-0.03355823597746952,0.45277892492851424,19.623903145943956,0.0,19.623903145943956,21.959567280118893,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,120,-0.03289184398536474,0.44834378032861066,10.141235045622016,0.0,10.141235045622016,11.974890419739626,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,121,-0.03231018884797175,0.4461850625350929,4.303549064891117,0.0,4.303549064891117,5.828538042498018,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,122,-0.11883213727389184,0.44900037303608287,30.867490510190237,40.21083488203188,-9.343344371841646,-7.6013383526730065,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,123,-0.0309258284305402,0.4509976623372251,-7.025657828352469,0.0,-7.025657828352469,-5.392681113084046,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,124,-0.033064812537925724,0.4536589366012604,19.13118609253359,28.041396482183334,-8.910210389649745,-7.1854405128952825,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,125,-0.03189864471584983,0.4562352613168818,16.25545653381907,24.92615223970564,-8.670695705886569,-6.956076732177816,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,126,-0.03189550332770692,0.458729503824288,23.8274881709673,32.266314652447946,-8.438826481480646,-6.7344547699967725,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,127,-0.030268450340015966,0.46114442520816246,16.06724054693465,24.28158520274873,-8.214344655814081,-6.520287736461076,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,128,-0.1071095398838032,0.46303137290087876,-6.709669880638331,0.0,-6.709669880638331,-5.0947587703340576,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,129,-0.03648665964816933,0.4506550972836967,30.42398751640811,0.0,30.42398751640811,33.415944166391604,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,130,-0.029960683589588765,0.451310150511604,-3.165460699427093,0.0,-3.165460699427093,-1.7686437153497756,0.0,3.0,0.0,0.0,0.0,
