case_id,split,condition,domain,weather,ems_variant,controller_group,baseline_group,metric,baseline_value,controller_mean,delta_mean,delta_std,improvement_pct,n
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.11010629253267938,-0.007219532460962408,0.0,6.153404385908775,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.0420397430309755,-0.0016451717524754855,0.0,3.765995105245623,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.031332589040153486,-0.0018595678166449733,0.0,5.6024313956689875,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.008648234681119082,-0.003701311815205499,0.0,29.9712367276569,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,57.5,6.25,0.0,12.195121951219512,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.10390293632608355,0.00012045287416463657,0.0,-0.11606281730619872,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.08700198664654753,-0.030323838347094262,0.0,25.84583432397564,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.03628875637920851,-0.007396158404242473,0.0,16.93069207278009,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.024304598690579448,-0.008887558166219011,0.0,26.77607907362805,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.017753079454813636,0.005403532958489055,0.0,-43.754910029264884,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,77.91666666666667,26.66666666666667,0.0,52.03252032520326,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.10479127360685128,0.001008790154932368,0.0,-0.9720235259158425,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.07945564941281456,-0.037870175580827226,0.0,32.277783329356105,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.03445260743488266,-0.009232307348568322,0.0,21.1338568344095,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.022267246587116672,-0.010924910269681787,0.0,32.91413184390316,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.0006506518402605854,-0.011698894656063996,0.0,94.73137057741975,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,82.08333333333333,30.83333333333333,0.0,60.162601626016254,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.1039231858339136,0.00014070238199469232,0.0,-0.13557430629406544,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,1
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.10053522990533814,-0.01679059508830364,0.0053082308740855285,14.311082056498275,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.03949845093785013,-0.004186463845600853,0.0018264324937920543,9.58331695587237,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.028281581204226903,-0.004910575652571557,0.0025800940774477433,14.794385534381949,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.008009157728223503,-0.004340388768101078,0.004945446717782367,35.14613892415277,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,68.16666666666667,16.916666666666664,7.195677714974299,33.008130081300806,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.10415707785874051,0.0003745944068216017,0.00044154861933997394,-0.36094184139961005,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.10972230779491632,-0.007603517198725473,0.009829173735823484,6.480685048784042,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.0406741452139455,-0.0030107695695054835,0.0018789816704413796,6.892012001007826,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.029009228483692355,-0.004182928373106105,0.0025580200225854017,12.602158971327446,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.008114624805195425,-0.0042349216911291565,0.0047695915724576335,34.29212313496318,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,67.08333333333334,15.833333333333332,7.231297716638878,30.894308943089428,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.10503826487784478,0.0012557814259258615,0.0010674675956037214,-1.2100128886467136,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_tail_risk,0.11732582499364179,0.11188741201510395,-0.005438412978537824,0.011994383680951369,4.6353076816911765,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_RMSE,0.04368491478345098,0.040830345666477176,-0.0028545691169738125,0.0021248609604335483,6.5344504644775,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_MAE_to_ref,0.03319215685679846,0.028991136916392147,-0.004201019940406316,0.0025916935987292107,12.656664520268613,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,abs_final_SOC_error,0.012349546496324582,0.007773121184669085,-0.004576425311655497,0.005076591903514982,37.05743618211011,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,time_in_SOC_band_0p03_pct,51.25,68.00000000000001,16.75,7.589283380018315,32.6829268292683,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_corrected_fuel_kg,0.10378248345191891,0.10512526281614751,0.001342779364228594,0.0011905541156990165,-1.293840077406402,5
C020_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,v3_meta_rl_ungated,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.01871741076076227,-0.12586022854221882,0.0,87.05373054159674,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.026941242300246776,-0.019040775426600272,0.0,41.409177691398106,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.021961164555037944,-0.012410013191715981,0.0,36.10587127142597,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.07092994152714999,0.05295491286777371,0.0,-294.6026616772649,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,72.08333333333333,13.333333333333329,0.0,22.695035460992898,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,constraint_violation_steps,0.0,1.0,1.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.17644844081401895,-0.001687262055782096,0.0,0.9471779259294875,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,engine_switch_count,5.0,6.0,1.0,0.0,-20.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.015755657282117506,-0.1288219820208636,0.0,89.10228624697663,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.026254048707562306,-0.019727969019284742,0.0,42.903661027833444,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.02159300874445275,-0.012778169002301176,0.0,37.17698909374139,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.05480779622524684,0.03683276756587056,0.0,-204.91075849638523,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,72.08333333333333,13.333333333333329,0.0,22.695035460992898,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,constraint_violation_steps,0.0,1.0,1.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.17849782830736802,0.0003621254375669736,0.0,-0.20328627654819437,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,engine_switch_count,5.0,7.0,2.0,0.0,-40.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.01481050351649272,-0.12976713578648838,0.0,89.75602064890865,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.02619853778631955,-0.0197834799405275,0.0,43.02438413653327,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.02160694022045239,-0.012764237526301535,0.0,37.13645665664457,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.04382890285202867,0.025853874192652393,0.0,-143.83217230180207,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,72.08333333333333,13.333333333333329,0.0,22.695035460992898,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,1.0,1.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.17835799164621277,0.00022228877641172762,0.0,-0.12478620109871964,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,adaptive_rule_calibration,map_rule_zero_offset,engine_switch_count,5.0,7.0,2.0,0.0,-40.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.01238123494241259,-0.1321964043605685,0.0,91.43627257845446,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.025637507333997122,-0.020344510392849926,0.0,44.244492518151475,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.021230994846053307,-0.013140182900700619,0.0,38.23023754820738,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.04166207941387623,0.02368705075449995,0.0,-131.77754096177264,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,71.25,12.5,0.0,21.27659574468085,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,constraint_violation_steps,0.0,1.0,1.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.1784361777672023,0.00030047489740125943,0.0,-0.16867752649275244,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,conservative_soc_ref_rule,map_rule_zero_offset,engine_switch_count,5.0,7.0,2.0,0.0,-40.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.04619042164895715,-0.09838721765402395,0.0,68.05147609848632,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.032717306488348835,-0.013264711238498213,0.0,28.84760585604638,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.025249121417616295,-0.00912205632913763,0.0,26.539842179248957,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.013812827960884566,-0.004162200698491714,0.0,23.155460708100694,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,67.91666666666667,9.166666666666671,0.0,15.602836879432633,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.1770435046681235,-0.0010921982016775522,0.0,0.6131270621677886,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,fixed_retuned_calibration,map_rule_zero_offset,engine_switch_count,5.0,6.0,1.0,0.0,-20.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.0027677651769853428,-0.14180987412599574,0.0,98.08562016206037,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.021540016615953568,-0.02444200111089348,0.0,53.155564542838185,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.018429541762397608,-0.015941635984356318,0.0,46.380825532991445,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.010920611123394708,-0.007054417535981572,0.0,39.24565389942669,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,82.08333333333333,23.33333333333333,0.0,39.71631205673758,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.1757165342208564,-0.0024191686489446473,0.0,1.3580481677571463,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,global_static_tuned,map_rule_zero_offset,engine_switch_count,5.0,5.0,0.0,0.0,-0.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.0007978126581071548,-0.14377982664487393,0.0,99.44817700582644,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.0181688792656802,-0.02781313846116685,0.0,60.48698999332489,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.014369031289278357,-0.02000214645747557,0.0,58.194533236105386,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.0008535188584178899,-0.01712150980095839,0.0,95.25164118181992,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,88.33333333333333,29.58333333333333,0.0,50.35460992907801,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.17274476654203266,-0.005390936327768381,0.0,3.026308730321514,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,per_task_static_oracle,map_rule_zero_offset,engine_switch_count,5.0,4.0,-1.0,0.0,20.0,1
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.028196089661004786,-0.1163815496419763,0.019917698251495478,80.49761374100441,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.027719355393488493,-0.018262662333358555,0.005057264116661501,39.716965971016364,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.021723118726577017,-0.012648059020176908,0.003476526503632593,36.79844523620205,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.038895412170439146,0.020920383511062866,0.026450214557200456,-116.3858144957683,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,75.33333333333334,16.583333333333336,8.003471469028646,28.22695035460993,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,constraint_violation_steps,0.0,1.2,1.2,1.4696938456699067,nan,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,SOC_corrected_fuel_kg,0.17813570286980104,0.17489290691092663,-0.0032427959588744227,0.0036798568653220376,1.8204076480078644,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl,map_rule_zero_offset,engine_switch_count,5.0,6.4,1.4,0.8,-27.999999999999996,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_tail_risk,0.1445776393029811,0.050670708075961815,-0.09390693122701928,0.06888899233541455,64.95259687442066,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_RMSE,0.04598201772684705,0.030222931168369195,-0.015759086558477853,0.010278306872740695,34.27228150816174,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_MAE_to_ref,0.034371177746753925,0.02303614446449377,-0.011335033282260154,0.005538936906615424,32.97830922692387,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,abs_final_SOC_error,0.01797502865937628,0.03281702605718938,0.014841997397813101,0.02286889641111239,-82.57009031288024,5
C021_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,v3_meta_rl_floor085,map_rule_zero_offset,time_in_SOC_band_0p03_pct,58.75,75.75,17.0,7.478673382061527,28.936170212765955,5
