reward,reward_version,confidence_gate_enabled,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,SOC_tail_risk,SOC_tail_risk_sum,SOC_tail_violation_steps,SOC_critical_violation_steps,battery_limit_proximity_risk,battery_limit_proximity_risk_sum,battery_limit_usage_peak,battery_limit_violation_steps,constraint_violation_steps,action_magnitude_mean,action_rate_mean,raw_action_magnitude_mean,raw_action_rate_mean,raw_action_saturation_ratio,final_action_saturation_ratio,confidence_mean,confidence_min,confidence_p5,confidence_p50,confidence_p95,distribution_confidence_mean,distribution_confidence_min,safety_margin_confidence_mean,safety_margin_confidence_min,stability_confidence_mean,stability_confidence_min,distribution_risk_mean,distribution_risk_max,action_attenuation_ratio_mean,fallback_activation_ratio,direction_suppression_ratio,reward_fuel_cost_sum,reward_soc_tracking_sum,reward_soc_tail_sum,reward_battery_limit_sum,reward_constraint_sum,reward_engine_switch_sum,reward_battery_throughput_sum,reward_action_magnitude_sum,reward_action_rate_sum,reward_terminal_soc_sum,last_delta_P_eng_on_kw,last_delta_SOC_ref,episode_reward,steps,split,task_idx,task_key,profile_uid,source_family,source_id,profile_id,initial_SOC,mass_scale,grade_bias,start_idx,abs_final_SOC_error,controller_group,policy,seed
-1.5061696977137713,robustness_v2,0.0,0.46330940917135915,-0.08669059082864089,0.10050923681454949,0.11450831547706924,14.226242720339666,0.9483299977369605,8.0,60.0,0.25536848656463956,0.06285872363360678,0.25189921355836653,60.45581125400796,141.0,0.0,0.004166666666666667,1.0,1.0,1.0,1.0,0.5951082145712443,0.051248795896147684,0.5951082145712443,0.051248795896147684,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0101847362909906,29.996835424436714,48.36464900320638,0.4,4.0,0.39999999999999997,0.36773062065307843,0.4284779144912956,0.07379826609045265,0.8758975585185438,-1.6349047422409058,-0.0035728996992111205,-86.91757352368747,240,heldout_evaluation,3,heldout_evaluation:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.55,1.15,2.0,67,0.08669059082864089,old_no_gate,old_no_gate_seed_20260707,20260707
-1.4102769402748043,robustness_v2,0.0,0.46499496574638305,-0.085005034253617,0.03579442904995748,0.04952131855263486,5.641544465380789,0.8516500008944416,4.0,17.0,0.2396179490819318,0.05068871682914488,0.13987717051632736,33.570520923918565,71.0,0.0,0.00542335760755302,1.3016058258127248,1.0,1.0,1.0,0.46664599962364367,0.04086963941032691,0.46664599962364367,0.04086963941032691,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7158885809991496,21.59151627212072,26.85641673913486,0.52064233032509,4.0,0.2,0.34504984667797983,0.3359851197290233,0.05885228075087069,0.8146301282985182,-0.6223694980144501,-0.0004501357302069664,-55.43898129803623,240,heldout_evaluation,4,heldout_evaluation:004,sumo_selected:3c98a08d6afa44ea,sumo_selected,osm_custom_suburban_arterial,3c98a08d6afa44ea,0.65,1.0,0.0,36,0.085005034253617,old_no_gate,old_no_gate_seed_20260707,20260707
-2.53674897749714,robustness_v2,0.0,0.44907333926976917,-0.10092666073023088,0.11436366347350806,0.1306616290220501,9.371346176576118,1.6380599993467324,17.0,110.0,0.37899872091825615,0.12365076803522962,1.4407865499158041,345.788771979793,240.0,218.0,0.008737362724746654,2.096967053939197,1.0,2.0,2.0,0.5440643506952458,0.04306431567917267,0.5440643506952458,0.04306431567917267,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.2872732694701603,38.399999999999885,276.6310175838344,0.8387868215756787,8.0,0.8500000000000002,0.5457581581222889,0.3917263325005774,0.06201261457800866,1.527799821906926,-1.7156837582588196,-0.003989018499851227,-329.5343746019882,240,heldout_evaluation,5,heldout_evaluation:005,sumo_selected:df293e00ad8c0c28,sumo_selected,osm_custom_suburban_arterial,df293e00ad8c0c28,0.45,1.0,2.0,64,0.10092666073023088,old_no_gate,old_no_gate_seed_20260707,20260707
-0.10840376866688106,robustness_v2,0.0,0.5119534311300971,-0.038046568869902986,0.15870826722862277,0.1648521509576143,10.677614950908408,1.995119997853412,12.0,55.0,0.3613433527072355,0.034725311865512296,0.05805431854713268,13.933036451311843,17.0,0.0,0.0,0.0,0.7793983427602785,0.0,0.0,0.5925060015176942,0.07947332227292164,0.5925060015176942,0.07947332227292164,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1741653445724567,9.970751679979156,11.146429161049474,0.0,0.0,0.6,0.5203344278984186,0.42660432109273955,0.11444158407300722,0.02697802940753826,-0.9044559001922607,0.004071109294891358,-25.979704548072785,240,heldout_evaluation,6,heldout_evaluation:006,sumo_selected:1fdc1e7698e27d2d,sumo_selected,osm_custom_suburban_arterial,1fdc1e7698e27d2d,0.65,1.15,0.0,1,0.038046568869902986,old_no_gate,old_no_gate_seed_20260707,20260707
-0.15655394500786493,robustness_v2,0.0,0.5197354953101953,-0.030264504689804794,0.09585787974680658,0.10074509043236118,5.666160045807961,2.270819989586248,7.0,46.0,0.36530969164926874,0.013708430085979799,1.1477707931845056e-05,0.0027546499036428134,0.0,0.0,0.0,0.0,0.7880026008149178,0.0,0.0,0.5834102562429487,0.08447296461866553,0.5834102562429487,0.08447296461866553,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9171575949361326,2.004491257836758,0.002203719922914251,0.0,0.0,0.35,0.5260459559749442,0.42005538449492286,0.12164106905087839,2.9151137886971256e-05,0.5428209006786346,0.00022441545501351357,-5.341624133354436,240,heldout_evaluation,7,heldout_evaluation:007,sumo_selected:b9a1649afa22793a,sumo_selected,osm_custom_suburban_arterial,b9a1649afa22793a,0.55,1.0,-2.0,185,0.030264504689804794,old_no_gate,old_no_gate_seed_20260707,20260707
-3.6693622030477844,robustness_v2,0.0,0.42373296757764983,-0.1262670324223502,0.06270417649646662,0.08309418771299446,12.998313501488266,0.6475200021248311,4.0,10.0,0.170221260562434,0.10566572099782547,1.0517827712390013,252.4278650973603,240.0,157.0,0.0024800783263966937,0.5952187983352065,0.9656742791484358,0.0,0.0,0.44113843372402084,0.04331378840530911,0.44113843372402084,0.04331378840530911,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2540835299293325,38.399999999999885,201.9422920778882,0.23808751933408265,0.0,0.2,0.24511861520990633,0.31761967228129484,0.06237185530364514,2.288010972670506,0.2532641217112541,0.0013514916598796846,-244.94758424261707,240,stress_low_soc,0,stress_low_soc:000,sumo_selected:5e31676b25d223bc,sumo_selected,osm_custom_suburban_arterial,5e31676b25d223bc,0.45,1.0,0.0,189,0.1262670324223502,old_no_gate,old_no_gate_seed_20260707,20260707
-0.9125010440488917,robustness_v2,0.0,0.4776413989871441,-0.07235860101285596,0.027666316171917244,0.03935101848858657,82.50609758658794,0.04501000040955841,3.0,18.0,0.15503146776650195,0.12673999056382693,1.5068117966232817,361.6348311895876,240.0,227.0,0.0,0.0,0.2901967181019886,0.0,0.0,0.5520482645385588,0.03723090613881746,0.5520482645385588,0.03723090613881746,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5533263234383448,38.399999999999885,289.3078649516701,0.0,0.0,0.15000000000000002,0.2232453135837632,0.39747475046776215,0.05361250483989717,0.48239181023083433,1.8224932551383972,0.0016568440198898315,-329.56791565423066,240,stress_low_soc,1,stress_low_soc:001,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.0,0.0,946,0.07235860101285596,old_no_gate,old_no_gate_seed_20260707,20260707
-0.41557503969512377,robustness_v2,0.0,0.49872631614056423,-0.051273683859435815,0.03348792686920822,0.041767768162298935,119.83534226621128,0.03751000043749809,5.0,14.0,0.15756519966016475,0.12263868160821603,1.4078686353466168,337.888472483188,233.0,214.0,0.0,0.0,0.3449749521610469,0.0,0.0,0.5195130298824775,0.04955551469077666,0.5195130298824775,0.04955551469077666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.669758537384164,38.23766424508243,270.3107779865504,0.0,0.0,0.25,0.2268938875106373,0.3740493815153836,0.0713599411547184,0.18857067706300834,0.7931469082832336,0.003373614549636841,-310.3290746562612,240,stress_low_soc,2,stress_low_soc:002,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.0,0.0,908,0.051273683859435815,old_no_gate,old_no_gate_seed_20260707,20260707
-1.6678260102380804,robustness_v2,0.0,0.460597415705426,-0.08940258429457404,0.08442832091721547,0.09886534110832491,11.950123430498177,0.9483299977369605,8.0,76.0,0.262461930405945,0.10875313545114976,1.0541798417108383,253.0031620106012,222.0,136.0,0.008879434665958245,2.131064319829979,1.0,2.0,2.0,0.5046727507848602,0.04182426237190763,0.5046727507848602,0.04182426237190763,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6885664183443096,38.12600376140114,202.40252960848093,0.8524257279319916,8.0,0.39999999999999997,0.37794517978455733,0.36336438056509945,0.060226937815546965,0.9828599741246709,-0.2865861877799034,-0.00022487908601760866,-253.25392198844835,240,stress_low_soc,3,stress_low_soc:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.45,1.0,0.0,67,0.08940258429457404,old_no_gate,old_no_gate_seed_20260707,20260707
-2.7334260197390243,robustness_v2,0.0,0.4441204456635638,-0.10587955433643625,0.10730912918272839,0.12440690410547826,22.244733614632608,0.6475200021248311,2.0,3.0,0.18669323756141035,0.06799362540871842,0.36740523976508965,88.17725754362152,139.0,23.0,0.016666666666666666,4.0,1.0,4.0,4.0,0.7350056756681038,0.04088195832446217,0.7350056756681038,0.04088195832446217,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.146182583654568,26.292461178472276,70.5418060348972,1.6,16.0,0.1,0.268838262088431,0.5292040864810356,0.05887001998722551,1.6763866300930876,-1.5517029762268066,-0.003316057622432709,-119.21374879567384,240,stress_high_mass_uphill,0,stress_high_mass_uphill:000,sumo_selected:5e31676b25d223bc,sumo_selected,osm_custom_suburban_arterial,5e31676b25d223bc,0.55,1.3,6.0,189,0.10587955433643625,old_no_gate,old_no_gate_seed_20260707,20260707
-0.07073312805515632,robustness_v2,0.0,0.515052081630025,-0.03494791836997502,0.022215281042493262,0.02785878460702272,66.25009756325676,0.04501000040955841,4.0,13.0,0.11020626966335928,0.02626271488071492,0.00982917508925924,2.3590020214222176,0.0,0.0,0.0,0.0,0.27514975535456543,0.0,0.0,0.2824965651540616,0.03620903132153519,0.2824965651540616,0.03620903132153519,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.44430562084986513,7.3571220576610665,1.887201617137773,0.0,0.0,0.2,0.15869702831523785,0.20339752691092394,0.05214100510301068,0.0102007900816401,0.07678557559847832,-0.0010419925302267074,-10.313065646059524,240,stress_high_mass_uphill,1,stress_high_mass_uphill:001,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.55,1.3,6.0,946,0.03494791836997502,old_no_gate,old_no_gate_seed_20260707,20260707
-0.005201179825861954,robustness_v2,0.0,0.54063029789293,-0.00936970210707,0.025700554035815254,0.0272136040172201,91.96850857151904,0.03751000043749809,4.0,9.0,0.11385978878234938,0.03379325533274505,0.043375091481810325,10.410021955634479,8.0,0.0,0.0,0.0,0.20873237716136242,0.0,0.0,0.22297543569325676,0.02257510869919012,0.22297543569325676,0.02257510869919012,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5140110807163053,12.09697873407415,8.328017564507585,0.0,0.0,0.2,0.16395809584658322,0.16054231369914468,0.03250815652683379,0.0,0.07988731004297733,-0.0026648539304733277,-21.496015945370615,240,stress_high_mass_uphill,2,stress_high_mass_uphill:002,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.55,1.3,6.0,908,0.00936970210707,old_no_gate,old_no_gate_seed_20260707,20260707
-2.706598634849621,robustness_v2,0.0,0.4447156932561849,-0.10528430674381517,0.15233793746873586,0.16933958987353856,21.562162271163963,0.9483299977369605,6.0,17.0,0.3157250499982627,0.08307087953061361,0.5811570727918445,139.47769747004267,183.0,53.0,0.018618466920955597,4.468432061029343,1.0,4.0,4.0,0.6313801199673779,0.04184688666524986,0.6313801199673779,0.04184688666524986,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0467587493747206,33.511799627737,111.58215797603413,1.7873728244117375,16.0,0.3,0.454644071997493,0.4545936863765124,0.060259516797959836,1.658529202314455,-1.7539477944374084,-0.004488589465618134,-168.856115655044,240,stress_high_mass_uphill,3,stress_high_mass_uphill:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.55,1.3,6.0,67,0.10528430674381517,old_no_gate,old_no_gate_seed_20260707,20260707
-4.0916402294089655,robustness_v2,0.0,0.41458990580087934,-0.1354100941991207,0.11530554754593486,0.1371720101259364,23.902357692988414,0.6475200021248311,2.0,7.0,0.20027991184588903,0.11374156281194199,1.234921037479988,296.3810489951971,240.0,194.0,0.01252443003433511,3.0058632082404264,1.0,3.0,4.0,0.9424087619202003,0.03883869865288338,0.9424087619202003,0.03883869865288338,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.306110950918698,38.399999999999885,237.1048391961575,1.2023452832961707,16.0,0.1,0.288403073058079,0.678534308582544,0.05592772606015205,2.562302825973621,-1.7213215827941895,-0.002115248888731003,-298.6984633640469,240,stress_combined_low_soc_mass_uphill,0,stress_combined_low_soc_mass_uphill:000,sumo_selected:5e31676b25d223bc,sumo_selected,osm_custom_suburban_arterial,5e31676b25d223bc,0.45,1.3,6.0,189,0.1354100941991207,old_no_gate,old_no_gate_seed_20260707,20260707
-0.02060546317026846,robustness_v2,0.0,0.5290204385003638,-0.0209795614996362,0.042659151210593896,0.04604699906041553,127.21751861980412,0.04501000040955841,4.0,13.0,0.169700441801412,0.09123169192138272,0.7809851956397036,187.43644695352887,152.0,133.0,0.0,0.0,0.2660520045682301,0.0,0.0,0.5903141527710896,0.04192716759086276,0.5903141527710896,0.04192716759086276,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8531830242118761,27.128852606748822,149.94915756282316,0.0,0.0,0.2,0.2443686361940334,0.4250261899951847,0.0603751213308424,0.0,0.034853202290832996,-0.0019624775648117068,-178.86096314130384,240,stress_combined_low_soc_mass_uphill,1,stress_combined_low_soc_mass_uphill:001,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.3,6.0,946,0.0209795614996362,old_no_gate,old_no_gate_seed_20260707,20260707
-0.05135103763657205,robustness_v2,0.0,0.5513801920880244,0.0013801920880243124,0.04531498653986442,0.045092108630913126,162.15805006390363,0.03751000043749809,4.0,9.0,0.17120930588645994,0.1066037324163278,1.0672652960503644,256.1436710520874,191.0,172.0,0.0,0.0,0.2619846058391969,0.0,0.0,0.7383347397794328,0.03127636968468626,0.7383347397794328,0.03127636968468626,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9062997307972861,32.99422319865203,204.91493684167008,0.0,0.0,0.2,0.24654140047650247,0.5316010126411921,0.045037972345948224,0.0,-0.49058304727077484,0.0011859700828790664,-239.838640156583,240,stress_combined_low_soc_mass_uphill,2,stress_combined_low_soc_mass_uphill:002,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.3,6.0,908,0.0013801920880243124,old_no_gate,old_no_gate_seed_20260707,20260707
-2.1369780103153393,robustness_v2,0.0,0.4539846489094994,-0.09601535109050063,0.1738088102721107,0.18931368156064848,24.60118492817546,0.9483299977369605,8.0,19.0,0.32762258478110795,0.09929671052126904,0.8558355899582709,205.400541589985,219.0,96.0,0.009190805119782697,2.2057932287478472,1.0,2.0,2.0,0.6284491902911881,0.051403563283383864,0.6284491902911881,0.051403563283383864,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.476176205442216,36.99737218196053,164.32043327198824,0.8823172914991391,8.0,0.39999999999999997,0.47177652208479026,0.45248341700965544,0.07402113112807278,1.2870273146522049,-1.8208792805671692,-0.0043174952268600466,-216.36160733576477,240,stress_combined_low_soc_mass_uphill,3,stress_combined_low_soc_mass_uphill:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.45,1.3,6.0,67,0.09601535109050063,old_no_gate,old_no_gate_seed_20260707,20260707
-2.729126261927878,robustness_v2,0.0,0.44418585373681085,-0.10581414626318919,0.04791724366327972,0.0650044562775507,3.923172265940983,1.6394500039815911,10.0,117.0,0.3085611570063204,0.0700715237525333,0.3557099884016232,85.37039721638958,166.0,12.0,0.0,0.0,0.3867672363253721,0.0,0.0,0.5179747256296426,0.054858184714491186,0.5179747256296426,0.054858184714491186,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9583448732655947,34.06931009048082,68.29631777311165,0.0,0.0,0.49999999999999994,0.4443280660891012,0.3729418024533434,0.07899578598886725,1.6744243878956757,0.5161993056535721,0.0018484780192375184,-106.3946627792851,240,weather_wet,0,weather_wet:000,sumo_weather:wet:8f9686c107730d50,sumo_weather,wet,8f9686c107730d50,0.55,1.0,0.0,0,0.10581414626318919,old_no_gate,old_no_gate_seed_20260707,20260707
-0.0038050381411069453,robustness_v2,0.0,0.5434244786026596,-0.006575521397340411,0.10477129112166507,0.10583312771094851,11.024042304057694,1.2756900023929765,14.0,26.0,0.24844022722655223,0.015256500613578333,2.933804569133921e-05,0.00704113096592141,0.0,0.0,0.0,0.0,0.6692173713178408,0.0,0.0,0.6337874688580634,0.09857749380171298,0.6337874688580634,0.09857749380171298,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.095425822433302,2.4827819837025724,0.005632904772737129,0.0,0.0,0.7000000000000001,0.35775392720623556,0.45632697757780555,0.1419515910744668,0.0,-0.9652730226516724,0.0016603308916091919,-6.239873206767122,240,weather_wet,1,weather_wet:001,sumo_weather:wet:1af7d5ecac92dbf8,sumo_weather,wet,1af7d5ecac92dbf8,0.55,1.0,0.0,0,0.006575521397340411,old_no_gate,old_no_gate_seed_20260707,20260707
-3.326924942990623,robustness_v2,0.0,0.431247252751924,-0.11875274724807605,0.03074417487901876,0.049920754877212856,2.4923960374362855,1.6557299968004224,4.0,94.0,0.28504691630164775,0.10397250883971268,1.0004763167620958,240.11431602290298,177.0,149.0,0.0,0.0,0.5947849949280313,0.0,0.0,0.5515722997305501,0.05631354142290852,0.5515722997305501,0.05631354142290852,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6148834975803752,31.88948010285448,192.09145281832238,0.0,0.0,0.2,0.41046755947437286,0.39713205580599586,0.0810914996489883,2.0625824174422815,-1.5714241862297058,0.007363507151603699,-227.74708995112877,240,weather_snow,0,weather_snow:000,sumo_weather:snow:b07f9bef4cb46274,sumo_weather,snow,b07f9bef4cb46274,0.55,1.0,0.0,0,0.11875274724807605,old_no_gate,old_no_gate_seed_20260707,20260707
-1.4476788141172146,robustness_v2,0.0,0.4643084998290927,-0.08569150017090732,0.034061384841952626,0.04789912709443168,2.353097554352108,1.942970004327595,4.0,57.0,0.3993107757149077,0.09451978802252654,0.7891369401362773,189.39286563270656,165.0,98.0,0.0,0.0,0.557762307343337,0.0,0.0,0.4855608307016601,0.0604885639157146,0.4855608307016601,0.0604885639157146,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6812276968390524,29.560232595983283,151.51429250616536,0.0,0.0,0.2,0.5750075170294664,0.34960379810519526,0.08710353203862911,0.8390998929129356,-0.31180020421743393,0.0010905937105417252,-183.8065675390738,240,weather_snow,1,weather_snow:001,sumo_weather:snow:7fcf69e3aabc2772,sumo_weather,snow,7fcf69e3aabc2772,0.55,1.0,0.0,0,0.08569150017090732,old_no_gate,old_no_gate_seed_20260707,20260707
-4.039868720780666,robustness_v2,0.0,0.4157114283711465,-0.13428857162885355,0.01732388970424927,0.03900924517063112,1.7065818737701708,1.3625799959897988,4.0,64.0,0.24048518492491253,0.09702577598347312,0.8646217967649286,207.50923122358284,154.0,126.0,0.0,0.0,0.3683740307129404,0.0,0.0,0.47640200749841627,0.06026665702617418,0.47640200749841627,0.06026665702617418,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3464777940849853,26.868503299692133,166.00738497886627,0.0,0.0,0.2,0.3462986662918741,0.3430094453988591,0.08678398611769084,2.5286571488656064,0.03939306177198887,0.00012997901067137718,-196.72711531931745,240,weather_ice,0,weather_ice:000,sumo_weather:ice:2a0bc2467d0d29b3,sumo_weather,ice,2a0bc2467d0d29b3,0.55,1.0,0.0,0,0.13428857162885355,old_no_gate,old_no_gate_seed_20260707,20260707
-4.136603633436531,robustness_v2,0.0,0.4135843369415539,-0.13641566305844616,0.0,0.022028845111112718,0.0,0.4971550023853779,0.0,44.0,0.14266753510899302,0.09014461104261176,0.7319202509300538,175.6608602232129,161.0,94.0,0.0,0.0,0.2904161341733226,0.0,0.0,0.4628295323764906,0.033167944902864586,0.4628295323764906,0.033167944902864586,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.26390478105131,140.52868817857032,0.0,0.0,0.0,0.20544125055695134,0.3332372633110736,0.04776184066012501,2.5924698917533844,0.41174036264419556,0.0021713079512119295,-173.97150320590305,240,weather_ice,1,weather_ice:001,sumo_weather:ice:2be4ad186ddb0e7a,sumo_weather,ice,2be4ad186ddb0e7a,0.55,1.0,0.0,0,0.13641566305844616,old_no_gate,old_no_gate_seed_20260707,20260707
-0.007408564175987207,robustness_v2,0.0,0.5563024210647141,0.006302421064714014,0.20981045447749086,0.20879271901847604,10.988176708813285,2.5629799972623597,16.0,34.0,0.4245980174451753,0.052692959777413305,0.15708964792835203,37.70151550280449,66.0,0.0,0.004529773088880265,1.0871455413312636,1.0,1.0,1.0,0.637211410769572,0.08586846851588535,0.637211410769572,0.08586846851588535,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.196209089549816,23.943073513026437,30.16121240224362,0.43485821653250545,4.0,0.8000000000000002,0.6114211451210476,0.45879221575409124,0.12365059466287508,0.0,2.4322510957717896,0.007891465425491333,-64.72921717689037,240,meta_validation,0,meta_validation:000,sumo_selected:f6197f7d2c047e73,sumo_selected,osm_custom_freeway_corridor,f6197f7d2c047e73,0.65,1.15,2.0,356,0.006302421064714014,old_no_gate,old_no_gate_seed_20260708,20260708
-0.9216275338036304,robustness_v2,0.0,0.4770514219605809,-0.07294857803941912,0.028348370834371056,0.04012834456083228,2.603645954144557,1.4614699980653818,6.0,64.0,0.33538104260130586,0.054191627354473665,0.16473225839692993,39.53574201526318,70.0,0.0,0.0,0.0,0.47720162590238346,0.0,0.0,0.7385494772776855,0.08688503782420115,0.7385494772776855,0.08688503782420115,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5669674166874211,29.199883640869043,31.628593612210548,0.0,0.0,0.3,0.4829487013458788,0.5317556236399341,0.1251144544668497,0.49288992649893315,-0.318544439971447,-0.0025160136818885804,-63.328153375718635,240,meta_validation,1,meta_validation:001,sumo_selected:0fadd2f57d440ca3,sumo_selected,osm_custom_mixed_arterial,0fadd2f57d440ca3,0.55,1.0,-2.0,208,0.07294857803941912,old_no_gate,old_no_gate_seed_20260708,20260708
-0.22788698461405438,robustness_v2,0.0,0.5054886119850648,-0.04451138801493526,0.07495093492374325,0.0821387786821359,12.813021430110643,0.7851800008732821,14.0,32.0,0.30073976964723154,0.0498287704610758,0.14502322862159522,34.805574869182855,33.0,0.0,0.007556895472675817,1.813654913442196,1.0,1.0,1.0,0.5649568330697688,0.08113670822640424,0.5649568330697688,0.08113670822640424,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4990186984748655,19.3367366226604,27.844459895346294,0.7254619653768785,4.0,0.7000000000000001,0.43306526829201186,0.4067689198102339,0.11683685984602206,0.08774182588333615,1.6683138012886047,0.007748631834983826,-55.15009005568999,240,meta_validation,2,meta_validation:002,sumo_selected:8c747fdfd72b839f,sumo_selected,osm_custom_urban_signalized,8c747fdfd72b839f,0.65,1.15,-2.0,40,0.04451138801493526,old_no_gate,old_no_gate_seed_20260708,20260708
-2.471710118113206,robustness_v2,0.0,0.4504990838633795,-0.09950091613662054,0.21588463427199373,0.23195236594477336,11.383397047156954,2.5456200058683756,11.0,23.0,0.40984345335126054,0.048231228778810246,0.16353989450669607,39.24957468160706,37.0,16.0,0.020833333333333332,5.0,1.0,5.0,5.0,0.6340920102370889,0.0952976149506867,0.6340920102370889,0.0952976149506867,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.317692685439876,13.201713990354083,31.399659745285643,2.0,20.0,0.5499999999999999,0.5901745728258155,0.45654624737070426,0.13722856552898893,1.472101670366481,0.978968471288681,0.006659926772117615,-74.12511747717163,240,meta_validation,3,meta_validation:003,sumo_selected:4cf1c827db3f77d1,sumo_selected,osm_custom_freeway_corridor,4cf1c827db3f77d1,0.65,1.15,2.0,126,0.09950091613662054,old_no_gate,old_no_gate_seed_20260708,20260708
