reward,reward_version,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,SOC_tail_risk,SOC_tail_risk_sum,SOC_tail_violation_steps,SOC_critical_violation_steps,battery_limit_proximity_risk,battery_limit_proximity_risk_sum,battery_limit_usage_peak,battery_limit_violation_steps,constraint_violation_steps,action_magnitude_mean,action_rate_mean,reward_fuel_cost_sum,reward_soc_tracking_sum,reward_soc_tail_sum,reward_battery_limit_sum,reward_constraint_sum,reward_engine_switch_sum,reward_battery_throughput_sum,reward_action_magnitude_sum,reward_action_rate_sum,reward_terminal_soc_sum,last_delta_P_eng_on_kw,last_delta_SOC_ref,episode_reward,steps,task_idx,profile_uid,source_family,source_id,profile_id,initial_SOC,mass_scale,grade_bias,start_idx,abs_final_SOC_error,split,controller_group,policy,seed
-3.4479842656801765,robustness_v2,0.42854799383968173,-0.12145200616031832,0.056954321183928756,0.07656678629354954,5.707004802321512,1.3395599953923367,12.0,77.0,0.3347190368949069,0.0983672595202115,0.8671915886174396,208.1259812681855,194.0,109.0,0.0,0.0,0.4108980634271063,0.0,0.0,0.0,0.0,1.139086423678575,35.436396550954164,166.5007850145484,0.0,0.0,0.6,0.4819954131286663,0.0,0.0,2.143560184809549,0.0,0.0,-206.30182358711954,240,10,sumo_selected:aaedc0167a8217e9,sumo_selected,osm_custom_mixed_arterial,aaedc0167a8217e9,0.55,1.0,2.0,113,0.12145200616031832,meta_validation,baseline,map_rule_zero_offset,baseline
-0.7681215467201802,robustness_v2,0.48944765871423807,-0.06055234128576198,0.20316472178752337,0.21294291087075048,16.194516663055957,1.6839300006348632,21.0,47.0,0.40762440058188987,0.051305074439319774,0.13287547157156518,31.890113177175643,41.0,0.0,0.017097927642302668,4.10350263415264,1.0,4.0,4.0,0.0,0.0,4.063294435750466,25.85467544554731,25.512090541740534,1.6414010536610562,16.0,1.0500000000000003,0.5869791368379207,0.0,0.0,0.37521451000496997,0.0,0.0,-75.08365512354226,240,11,sumo_selected:d78c35a717629b97,sumo_selected,osm_custom_mixed_arterial,d78c35a717629b97,0.55,1.15,2.0,16,0.06055234128576198,meta_validation,baseline,map_rule_zero_offset,baseline
-0.44174725208575427,robustness_v2,0.4977435079240572,-0.05225649207594285,0.06115933284921476,0.06959788121076055,8.480951281920582,0.9679700012207032,10.0,36.0,0.2587498519006404,0.04683847251648878,0.1365544334123074,32.77306401895378,43.0,0.0,0.0,0.0,0.49672482270771684,0.0,0.0,0.0,0.0,1.223186656984295,16.871224342723437,26.218451215163014,0.0,0.0,0.49999999999999994,0.37259978673692173,0.0,0.0,0.2063964331360446,0.0,0.0,-45.39185843474373,240,12,sumo_selected:109a9803888d56a9,sumo_selected,osm_custom_mixed_arterial,109a9803888d56a9,0.65,1.0,0.0,18,0.05225649207594285,meta_validation,baseline,map_rule_zero_offset,baseline
-1.7318843774263866,robustness_v2,0.4596301512768769,-0.09036984872312315,0.0956665038392352,0.11025972103734719,8.196979040978848,1.566569999841974,18.0,102.0,0.3814081955836699,0.08655798996639634,0.6437131092738907,154.49114622573376,178.0,71.0,0.0,0.0,0.7465611130035258,0.0,0.0,0.0,0.0,1.9133300767847035,33.149817090327154,123.592916980587,0.0,0.0,0.9000000000000002,0.549227801640484,0.0,0.0,1.0235116721240984,0.0,0.0,-161.12880362146353,240,13,sumo_selected:e1249608f55976fd,sumo_selected,osm_custom_mixed_arterial,e1249608f55976fd,0.45,1.0,2.0,256,0.09036984872312315,meta_validation,baseline,map_rule_zero_offset,baseline
-1.9025191008179865,robustness_v2,0.4571378855760797,-0.09286211442392034,0.0929468921829862,0.10794256855526999,6.953878748171154,1.7941199958007774,18.0,109.0,0.33369366910132464,0.07985288918769715,0.4634640947715246,111.2313827451659,240.0,6.0,0.0,0.0,0.46280780599985866,0.0,0.0,0.0,0.0,1.8589378436597244,38.399999999999885,88.98510619613263,0.0,0.0,0.9000000000000002,0.4805188835059082,0.0,0.0,1.134317740601367,0.0,0.0,-131.75888066389967,240,14,sumo_selected:3c0f4193f69a8f78,sumo_selected,osm_custom_mixed_arterial,3c0f4193f69a8f78,0.45,1.15,0.0,82,0.09286211442392034,meta_validation,baseline,map_rule_zero_offset,baseline
-0.02458331531313814,robustness_v2,0.5523838512078626,0.002383851207862553,0.2641805654452181,0.2637956133961016,17.29627573125937,2.050180000262335,13.0,21.0,0.2997154765225724,0.04521349678290641,0.11569559203557168,27.766942088537203,51.0,7.0,0.0,0.0,0.8070443190416058,0.0,0.0,0.0,0.0,5.283611308904363,15.711417079089344,22.21355367082976,0.0,0.0,0.65,0.4315902861925045,0.0,0.0,0.0,0.0,0.0,-44.290172345015975,240,15,sumo_selected:e551ad8c744911d2,sumo_selected,osm_custom_freeway_corridor,e551ad8c744911d2,0.45,1.0,2.0,241,0.002383851207862553,meta_validation,baseline,map_rule_zero_offset,baseline
-0.9396522611379488,robustness_v2,0.47624233724602294,-0.0737576627539771,0.09881303317481813,0.11072366053341491,9.376211049320442,1.414589999746531,18.0,37.0,0.3152800072786986,0.0438767476300677,0.09468945600846497,22.725469442031592,39.0,0.0,0.0,0.0,0.6403816795036091,0.0,0.0,0.0,0.0,1.976260663496362,16.367769005393683,18.180375553625264,0.0,0.0,0.9000000000000002,0.4540032104813259,0.0,0.0,0.5080827781304312,0.0,0.0,-38.386491211127066,240,16,sumo_selected:cacc630001a05a95,sumo_selected,osm_custom_mixed_arterial,cacc630001a05a95,0.65,1.15,2.0,145,0.0737576627539771,meta_validation,baseline,map_rule_zero_offset,baseline
-0.5942365923285111,robustness_v2,0.49455189428382107,-0.055448105716178975,0.1443480305439397,0.1533019710603083,17.222426726660416,1.1250200031138953,13.0,33.0,0.2800529840861026,0.07743786779983851,0.4677119447779983,112.2508667467196,158.0,46.0,0.008333333333333333,2.0,1.0,2.0,2.0,0.0,0.0,2.886960610878794,33.44433600033184,89.80069339737574,0.8,8.0,0.65,0.40327629708398466,0.0,0.0,0.2698358685590921,0.0,0.0,-136.2551021742295,240,17,sumo_selected:61cedf979d28e3e7,sumo_selected,osm_custom_freeway_corridor,61cedf979d28e3e7,0.45,1.0,2.0,158,0.055448105716178975,meta_validation,baseline,map_rule_zero_offset,baseline
-0.8254670769239603,robustness_v2,0.4808609668770584,-0.06913903312294162,0.06510447841796571,0.07626927443662256,7.237927213533638,1.2073699977453796,8.0,27.0,0.30216426067409385,0.055150066716499926,0.20832824463881205,49.99877871331489,88.0,0.0,0.004166666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.302089568359314,22.044469508756883,39.999022970651936,0.4,4.0,0.39999999999999997,0.4351165353706949,0.0,0.0,0.43372635451562624,0.0,0.0,-69.01442493765441,240,18,sumo_selected:811b6951e127d2b1,sumo_selected,osm_custom_freeway_corridor,811b6951e127d2b1,0.65,1.0,0.0,300,0.06913903312294162,meta_validation,baseline,map_rule_zero_offset,baseline
-0.5965976919936383,robustness_v2,0.4933978993576237,-0.05660210064237636,0.028626486775292653,0.03776677814696826,4.012281180957477,0.9576800012383605,8.0,37.0,0.24692917442048137,0.05989202741107703,0.22675912330545164,54.422189593308396,129.0,0.0,0.0,0.0,0.41707916047497995,0.0,0.0,0.0,0.0,0.572529735505853,25.71742687259292,43.537751674646735,0.0,0.0,0.39999999999999997,0.3555780111654927,0.0,0.0,0.2948632327446337,0.0,0.0,-70.87814952665555,240,19,sumo_selected:2cac2ee5a19e8055,sumo_selected,osm_custom_urban_signalized,2cac2ee5a19e8055,0.55,1.0,-2.0,33,0.05660210064237636,meta_validation,baseline,map_rule_zero_offset,baseline
-0.05326078067163921,robustness_v2,0.5584965479195557,0.008496547919555675,0.15477271130827763,0.15340066110595704,9.562475482313424,2.172540009824558,16.0,46.0,0.38616733238375117,0.042502826675941324,0.098126458515097,23.550350043623283,35.0,1.0,0.0125,3.0,1.0,3.0,3.0,0.0,0.0,3.0954542261655544,13.276688434200626,18.840280034898594,1.2000000000000002,12.0,0.8000000000000002,0.5560809586325991,0.0,0.0,0.0,0.0,0.0,-49.76850365389736,240,20,sumo_selected:933f9e1e92bdff20,sumo_selected,osm_custom_freeway_corridor,933f9e1e92bdff20,0.65,1.15,-2.0,38,0.008496547919555675,meta_validation,baseline,map_rule_zero_offset,baseline
-0.19096453189197937,robustness_v2,0.507779355646232,-0.042220644353768044,0.04704132627357587,0.053859253292425975,2.890726620337015,2.184320004045962,9.0,118.0,0.3419672418642662,0.07862951103324448,0.47292333237641543,113.50159977033971,200.0,40.0,0.0,0.0,0.6423274719441836,0.0,0.0,0.0,0.0,0.9408265254715172,36.320974028049264,90.80127981627173,0.0,0.0,0.44999999999999996,0.4924328282845438,0.0,0.0,0.06222672850886783,0.0,0.0,-129.06773992658597,240,21,sumo_selected:1d008007798e859d,sumo_selected,osm_custom_mixed_arterial,1d008007798e859d,0.45,1.0,-2.0,146,0.042220644353768044,meta_validation,baseline,map_rule_zero_offset,baseline
-0.09985309559385454,robustness_v2,0.5168913701190494,-0.033108629880950646,0.13757555577815433,0.14292204505318823,7.394237838316236,2.497420012434945,17.0,55.0,0.5014774443048425,0.04872942663192007,0.11475969173372565,27.542326016094155,37.0,0.0,0.007998027821443607,1.9195266771464659,1.0,1.0,1.0,0.0,0.0,2.7515111155630865,20.780385704799745,22.033860812875307,0.7678106708585863,4.0,0.8500000000000002,0.7221275197989712,0.0,0.0,0.004026491556974683,0.0,0.0,-51.90972231545266,240,22,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,0.65,1.15,0.0,115,0.033108629880950646,meta_validation,baseline,map_rule_zero_offset,baseline
