split,controller_group,episodes,episode_reward_mean,episode_reward_std,SOC_tail_risk_mean,SOC_tail_risk_std,SOC_tail_violation_steps_mean,SOC_tail_violation_steps_std,SOC_RMSE_mean,SOC_RMSE_std,abs_final_SOC_error_mean,abs_final_SOC_error_std,constraint_violation_steps_mean,constraint_violation_steps_std,battery_limit_proximity_risk_mean,battery_limit_proximity_risk_std,battery_limit_usage_peak_mean,battery_limit_usage_peak_std,SOC_corrected_fuel_kg_mean,SOC_corrected_fuel_kg_std,engine_switch_count_mean,engine_switch_count_std,battery_energy_throughput_kWh_mean,battery_energy_throughput_kWh_std,action_magnitude_mean_mean,action_magnitude_mean_std,action_rate_mean_mean,action_rate_mean_std,reward_fuel_cost_sum_mean,reward_fuel_cost_sum_std,reward_soc_tracking_sum_mean,reward_soc_tracking_sum_std,reward_soc_tail_sum_mean,reward_soc_tail_sum_std,reward_battery_limit_sum_mean,reward_battery_limit_sum_std,reward_constraint_sum_mean,reward_constraint_sum_std,reward_engine_switch_sum_mean,reward_engine_switch_sum_std,reward_battery_throughput_sum_mean,reward_battery_throughput_sum_std,reward_action_magnitude_sum_mean,reward_action_magnitude_sum_std,reward_action_rate_sum_mean,reward_action_rate_sum_std,reward_terminal_soc_sum_mean,reward_terminal_soc_sum_std
heldout_evaluation,baseline,64,-94.74841891429664,67.6500244387976,0.33538309646586245,0.2897528248936625,101.140625,61.13659582941607,0.061797279937095856,0.021965635701685995,0.05465836203336055,0.03826707530952686,0.90625,2.356631268887859,0.004460214331875147,0.011011058690531417,0.6536746521127,0.32670415404699377,0.09941022428884276,0.08270237860617942,7.375,6.681364007446383,0.27336825272134857,0.17452703166254208,0.0,0.0,0.0,0.0,1.8130570396427335,1.6384689161001398,23.184967383450847,8.593888453292188,64.39355452144558,55.632542379583185,0.4281805758600141,1.0570616342910164,3.625,9.426525075551435,0.36875,0.33406820037231927,0.39365028391874096,0.25131892559405944,0.0,0.0,0.0,0.0,0.5412591099787161,0.7187641408009198
heldout_evaluation,new_adapter,320,-94.66482930371137,69.69788476725314,0.3336918669040995,0.29514300390025805,99.503125,62.4884988636659,0.06131725691161623,0.0226575020427435,0.053292724632938174,0.03774282762138057,0.940625,2.5408363995690473,0.004598686537356035,0.011698583539347995,0.6516170710698351,0.3229697119471133,0.09947489028272125,0.08249701579280232,7.46875,6.724880923666976,0.2731661249201808,0.17342717407582037,0.5178468776698688,0.13936396805440182,0.05406886726361413,0.02552973582041322,1.8201633424033734,1.6294671214619945,22.844955438234575,8.958837458053953,64.0688384455871,56.667456748849546,0.44147390758617944,1.1230640197774078,3.7625,10.163345598276189,0.37343750000000003,0.33624404618334885,0.3933592198850593,0.2497351306691802,0.3728497519223056,0.10034205699916927,0.07785916885960438,0.03676281958139504,0.509392529233159,0.7054995700420307
heldout_evaluation,old_adapter,320,-93.65008230662497,66.72066894669938,0.32948985845750034,0.2840100986324302,99.421875,60.05690132269875,0.061365288115607486,0.021770509206050222,0.05426269907442514,0.037978636458194326,0.928125,2.470669744092682,0.004481689813035707,0.011190907197719329,0.6519433919981512,0.32500436140043215,0.09941364565822311,0.08268904179127425,7.403125,6.808771198562558,0.272247610117162,0.17306876350281827,0.17416990004386443,0.1549826872977392,0.019644963971843482,0.02235774280533593,1.8154513127417302,1.6390605620055312,22.979885887047978,8.61015654002238,63.262052823840065,54.529938937426586,0.43024222205142787,1.0743270909810558,3.7125,9.882678976370729,0.3701562500000001,0.34043855992812794,0.39203655856871233,0.2492190194440572,0.1254023280315824,0.11158753485437221,0.028288748119454622,0.03219514963968374,0.5340661762240073,0.7064748455213709
meta_validation,baseline,64,-100.18483491998097,67.08970980242394,0.3578344516639439,0.30738943020260484,107.59375,72.37137701424162,0.06360158778229191,0.02271678108812111,0.06177457817346542,0.03715734585466742,0.75,1.6007810593582121,0.003757141870134922,0.00711857337951206,0.7122106829407774,0.2356508171163355,0.1159423399839911,0.08329921046915252,11.828125,5.378065078108947,0.35103198757133336,0.1372207509636151,0.0,0.0,0.0,0.0,2.1220255690139984,1.7050612367479174,24.271990164469074,9.384710693655972,68.70421471947722,59.018770598900126,0.36068561953295253,0.6833830444331578,3.0,6.4031242374328485,0.5914062500000001,0.2689032539054475,0.5054860621027194,0.19759788138760542,0.0,0.0,0.0,0.0,0.6290265353849833,0.7761731981852485
meta_validation,new_adapter,320,-99.5834307870168,69.63692164944452,0.355523816862164,0.3189466638485913,103.55625,73.62941386387305,0.06294311729942106,0.023592525203116114,0.05997533359458444,0.0367341602761719,0.721875,1.5951556301424008,0.0036126481031624907,0.00729540708997319,0.7061672267032092,0.23045894755508162,0.11627914288294802,0.08313058264563085,12.128125,5.3290908215543675,0.3479936835600041,0.13533091775879352,0.6083568977488458,0.13209600800086446,0.07356608970914955,0.020756318360046322,2.133861085176678,1.6971534244280526,23.7132941971725,9.711364029770703,68.26057283753548,61.23775945892952,0.3468142179035991,0.7003590806374261,2.8875,6.380622520569603,0.60640625,0.2664545410777185,0.5011109043264053,0.19487652157266228,0.43801696637916904,0.09510912576062247,0.10593516918117536,0.029889098438466676,0.5899191593417633,0.7532818005206193
meta_validation,old_adapter,320,-99.65092971983574,67.10564284213315,0.35572162093693693,0.30736833555371323,107.134375,72.47364223191336,0.06335565921604067,0.022843255094975954,0.060937319720012116,0.03650151708699656,0.715625,1.49908500738784,0.003652350111862672,0.006832892682217132,0.7119526060632804,0.2353060908377179,0.1160782812001235,0.08327470438748213,11.953125,5.346230235818038,0.35007968159993724,0.13569831492038179,0.1591532644895325,0.11890043993896664,0.0194575736151675,0.019537908557547556,2.12775964610715,1.702860034904462,24.158213526082044,9.511874970013414,68.29855121989189,59.014720426312934,0.35062561073881654,0.6559576974928446,2.8625,5.99634002955136,0.5976562500000001,0.26731151179090207,0.504114741503909,0.19540557348534937,0.11459035043246339,0.08560831675605597,0.028018906005841206,0.02813458832286847,0.6088994690736204,0.7527965960506547
