ems_variant,controller_group,n,episode_reward_mean,episode_reward_std,SOC_tail_risk_mean,SOC_tail_risk_std,SOC_tail_violation_steps_mean,SOC_tail_violation_steps_std,SOC_RMSE_mean,SOC_RMSE_std,SOC_MAE_to_ref_mean,SOC_MAE_to_ref_std,mean_signed_SOC_error_mean,mean_signed_SOC_error_std,time_in_SOC_band_0p03_pct_mean,time_in_SOC_band_0p03_pct_std,time_in_SOC_band_0p06_pct_mean,time_in_SOC_band_0p06_pct_std,abs_final_SOC_error_mean,abs_final_SOC_error_std,constraint_violation_steps_mean,constraint_violation_steps_std,battery_limit_proximity_risk_mean,battery_limit_proximity_risk_std,SOC_corrected_fuel_kg_mean,SOC_corrected_fuel_kg_std,engine_switch_count_mean,engine_switch_count_std,confidence_mean_mean,confidence_mean_std,confidence_min_mean,confidence_min_std,confidence_p5_mean,confidence_p5_std,action_attenuation_ratio_mean_mean,action_attenuation_ratio_mean_std,fallback_activation_ratio_mean,fallback_activation_ratio_std,direction_suppression_ratio_mean,direction_suppression_ratio_std,safety_filter_checked_ratio_mean,safety_filter_checked_ratio_std,safety_filter_rejection_ratio_mean,safety_filter_rejection_ratio_std,residual_magnitude_mean_mean,residual_magnitude_mean_std,mean_abs_delta_P_eng_on_kw_mean,mean_abs_delta_P_eng_on_kw_std,mean_abs_delta_SOC_ref_mean,mean_abs_delta_SOC_ref_std,mean_abs_residual_delta_P_eng_on_kw_mean,mean_abs_residual_delta_P_eng_on_kw_std,mean_abs_residual_delta_SOC_ref_mean,mean_abs_residual_delta_SOC_ref_std
long_min_timer,adaptive_rule_9knob_hand,3,-1.7245073640763946,0.7004203695967616,0.37192434171666316,0.234626101605387,127.0,51.07510809255979,0.06732028808191708,0.015797470762020604,0.06054399902594935,0.016885498774316034,-0.004326759308050747,0.06269788758838617,23.055555555555554,11.04668823619343,47.083333333333336,21.28129503856658,0.08661493021435092,0.014454634648056392,0.0,0.0,0.0,0.0,0.02176582962112922,0.00871938578089668,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3536129675369464,0.9555484242105624,0.005773325167380991,0.0013611507449385572,0.0,0.0,0.0,0.0
long_min_timer,adaptive_rule_calibration,3,-1.724376808312554,0.7003324812752331,0.37192434171666316,0.234626101605387,127.0,51.07510809255979,0.06732028808191708,0.015797470762020604,0.06054399902594935,0.016885498774316034,-0.004326759308050747,0.06269788758838617,23.055555555555554,11.04668823619343,47.083333333333336,21.28129503856658,0.08661493021435092,0.014454634648056392,0.0,0.0,0.0,0.0,0.02176582962112922,0.00871938578089668,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3049547837896711,0.9212211560808288,0.005773325167380991,0.0013611507449385572,0.0,0.0,0.0,0.0
long_min_timer,global_static_tuned,3,-1.728582182203949,0.6958246645165942,0.3759676458118731,0.24031936956109798,127.0,51.07510809255979,0.06753251401056154,0.016095752624059958,0.0607633059910194,0.01719450554731362,-0.004107452342980687,0.06300795082348769,23.055555555555554,11.04668823619343,47.083333333333336,21.28129503856658,0.08684086800903497,0.014140910302330972,0.0,0.0,0.0,0.0,0.02176868720247413,0.008723421914210647,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912503596490927,0.7872743682888075,0.0074560978837946235,0.00499172283875976,0.7987685203552246,0.0,0.004268395304679872,0.0
long_min_timer,map_rule_zero_offset,3,-1.7257400195081545,0.6984973543994446,0.37361208922254135,0.23700242821111114,127.0,51.07510809255979,0.0674092148497669,0.01592244816266562,0.0606360358906946,0.01701517503254992,-0.004234722443305495,0.06282801216500475,23.055555555555554,11.04668823619343,47.083333333333336,21.28129503856658,0.08670960236868434,0.014323147077579135,0.0,0.0,0.0,0.0,0.021767053543469025,0.008721114484818483,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_min_timer,per_task_static_oracle,3,-1.4649974327450537,1.0555373744001875,0.1563176194955714,0.0746775634447514,67.33333333333333,33.717782977071444,0.04938866482553247,0.009821422496608582,0.04220053352681257,0.00923537143315199,-0.023009764789977998,0.036288503182499154,38.611111111111114,11.04668823619343,71.94444444444446,14.049076240446437,0.06634691717113061,0.0429469956437178,0.0,0.0,0.0,0.0,0.021814086448910405,0.008787545795493967,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5800969506355431,0.5324127904493526,0.008369160900560878,0.002314047638911699,0.2906944751739502,0.41110406929792936,0.0029997847477595016,0.004242336274481441
long_min_timer,v3_meta_rl,15,-2.4670376439828043,1.17343566846119,0.32767876253990347,0.18046697034563564,122.0,44.8998886412873,0.0648112426303313,0.012670743988340706,0.05793255993777702,0.013609394514741911,-0.0070083381730893885,0.05900584910592679,24.05555555555555,9.72595166564533,49.16666666666666,18.708286933869704,0.08405384239561556,0.018290937385910498,0.0,0.0,0.0,0.0,0.02191228877149239,0.008928223249295096,0.6666666666666666,0.9428090415820635,0.5785602716251965,0.15444019803253903,0.06099387922597009,0.08168784904398763,0.13337713773099305,0.12102912486931992,0.6641507103056505,0.09340560582413553,0.0,0.0,0.4022222222222223,0.10735527151000855,0.0,0.0,0.0,0.0,0.0,0.0,1.2337130239471248,0.6910531649441971,0.005575411632673343,0.001573133323506219,0.4119630263575042,0.09482411028003827,0.003767910223263446,0.00136950047393851
long_min_timer,v3_meta_rl_floor085,15,-2.3391206921044936,1.3561838172649467,0.2812524403237052,0.13042377970158514,112.26666666666667,34.161316654302944,0.06194022010847403,0.009466974457303505,0.055046543990930126,0.010246626741227609,-0.009967554245265183,0.054924338490624766,24.749999999999996,8.739808880019018,53.222222222222214,14.233881939292894,0.08059329589319546,0.023585317861604768,0.0,0.0,0.0,0.0,0.021899832023878588,0.008910956196752275,0.6666666666666666,0.9428090415820635,0.6123182193849133,0.11785932135976955,0.06099387922597009,0.08168784904398763,0.13337713773099305,0.12102912486931992,0.729896935764746,0.037413128197170534,0.0,0.0,0.36027777777777786,0.06246974576386933,0.0,0.0,0.0,0.0,0.0,0.0,1.2163487473073118,0.662019353964404,0.005538054343430589,0.0016315943650903693,0.4035054352663185,0.08801115274032748,0.0037116258082419843,0.0013736780340802732
long_min_timer,v3_meta_rl_ungated,15,-2.330360610133258,1.3686283370298473,0.27452016259650064,0.12706638287423452,110.6,33.575387811113465,0.061451607947748274,0.009226981479256992,0.054555765430170794,0.0099470492272436,-0.010461368656253352,0.0542855676106364,25.05555555555555,8.387141098280697,53.91666666666666,13.989744921297282,0.07996701465048754,0.024692435261189586,0.0,0.0,0.0,0.0,0.021923875452210456,0.008946147138394978,0.6666666666666666,0.9428090415820635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1789196096000756,0.5641295117201519,0.0049107963058945305,0.002229883174569077,0.40358329984972247,0.09510924074467035,0.003595719416289486,0.0014491727192045781
low_soc_ref,adaptive_rule_9knob_fitted,3,-0.550042624757094,0.3488658979685575,0.16792654305706664,0.17293031024193167,61.666666666666664,62.845489540264985,0.046969054283134755,0.018697579592745085,0.04203449262278447,0.019727712155587225,0.010854464089818642,0.0417495039480278,41.52777777777778,29.119671133334943,74.30555555555556,26.185620641777078,0.05566597988001676,0.01577483573543944,0.0,0.0,0.0,0.0,0.016429051563795705,0.00802415073470189,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593919073275855,0.41706048835505294,0.004965523387393153,0.00044942904466035364,0.09782650109183223,0.055592996467112285,0.0007671437886892818,0.0006201957610773039
low_soc_ref,adaptive_rule_9knob_hand,3,-0.5814864466391475,0.30480406325516307,0.19806769645588596,0.21552219895742408,68.0,71.75421009715504,0.048790295385194186,0.02126441763265068,0.04391970482946255,0.022387691376999936,0.012739676296496716,0.0444140644277724,41.52777777777778,29.119671133334943,71.66666666666667,29.89758754048127,0.058131464237135035,0.012354562338173829,0.0,0.0,0.0,0.0,0.01643712602217007,0.008035552751619119,0.6666666666666666,0.9428090415820634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403952493845148,0.5273314746018546,0.004271500515431903,0.0002897848454414489,0.0,0.0,0.0,0.0
