case_id,split,condition,domain,weather,ems_variant,profile_uid,source_family,source_id,profile_id,profile_label,profile_path,start,horizon,initial_SOC,mass_scale,road_grade,accessory_load_kw,battery_derating_scale,friction_scale,controller_group,controller_label,seed_label,checkpoint_path,episode_reward,fuel_kg,SOC_corrected_fuel_kg,final_SOC,final_SOC_error,abs_final_SOC_error,SOC_RMSE,SOC_MAE_to_ref,mean_signed_SOC_error,time_in_SOC_band_0p03_pct,time_in_SOC_band_0p06_pct,SOC_tail_risk,SOC_tail_violation_steps,constraint_violation_steps,battery_limit_proximity_risk,battery_limit_usage_peak,battery_energy_throughput_kWh,engine_switch_count,confidence_mean,confidence_min,confidence_p5,action_attenuation_ratio_mean,fallback_activation_ratio,direction_suppression_ratio,safety_filter_checked_ratio,safety_filter_rejection_ratio,residual_magnitude_mean,mean_abs_delta_P_eng_on_kw,mean_abs_delta_SOC_ref,mean_abs_residual_delta_P_eng_on_kw,mean_abs_residual_delta_SOC_ref
C028_ood_stress_combined_low_soc_mass_uphill_nominal,ood_stress,combined_low_soc_mass_uphill,sumo_selected,,nominal,sumo_selected:dc44f8c4b0895950,sumo_selected,osm_custom_suburban_arterial,dc44f8c4b0895950,custom_suburban_arterial_dense_normal_seed43,data/drive_cycles/sumo/osm_custom_suburban_arterial/dc44f8c4b0895950.csv,29,240,0.42,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260715_step_200000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260715/checkpoints/policy_step_200000.pt,-0.02702654456047919,0.12660134023186245,0.12273133235858834,0.5739653820893124,0.023965382089312315,0.023965382089312315,0.044623265474017675,0.03496491697239093,-0.02697388230246996,56.666666666666664,86.66666666666667,0.12475373732416477,32.0,2.0,0.008333333333333333,1.0,0.29694970016525557,4.0,0.6703636642476687,0.0,0.0,0.6943846334590714,0.008333333333333333,0.1375,0.0,0.0,0.0,1.4490164622845658,0.005991136123448299,0.3729819787355761,0.0033910058136098083
C028_ood_stress_combined_low_soc_mass_uphill_nominal,ood_stress,combined_low_soc_mass_uphill,sumo_selected,,nominal,sumo_selected:dc44f8c4b0895950,sumo_selected,osm_custom_suburban_arterial,dc44f8c4b0895950,custom_suburban_arterial_dense_normal_seed43,data/drive_cycles/sumo/osm_custom_suburban_arterial/dc44f8c4b0895950.csv,29,240,0.42,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260716_step_20000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260716/checkpoints/policy_step_20000.pt,-0.049222151099950005,0.12810976621581135,0.12297080601672003,0.5818234868625212,0.03182348686252112,0.03182348686252112,0.04391632745480976,0.03401796945594652,-0.023728959143674545,54.166666666666664,87.5,0.11987001968373638,30.0,2.0,0.008333333333333333,1.0,0.3001409017973356,4.0,0.6053119282896586,0.0,0.0,0.6388363540883513,0.008333333333333333,0.0875,0.0,0.0,0.0,1.3588200298072366,0.004188740938104559,0.3770685028284788,0.0018199346524973709
C028_ood_stress_combined_low_soc_mass_uphill_nominal,ood_stress,combined_low_soc_mass_uphill,sumo_selected,,nominal,sumo_selected:dc44f8c4b0895950,sumo_selected,osm_custom_suburban_arterial,dc44f8c4b0895950,custom_suburban_arterial_dense_normal_seed43,data/drive_cycles/sumo/osm_custom_suburban_arterial/dc44f8c4b0895950.csv,29,240,0.42,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260717_step_190000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260717/checkpoints/policy_step_190000.pt,-0.06305758507176722,0.12915721246112372,0.12366745523900015,0.5839958299088541,0.03399582990885408,0.03399582990885408,0.04497804493608347,0.0358448492086886,-0.02683066210240327,48.75,87.08333333333333,0.1225945961474679,31.0,2.0,0.008333333333333333,1.0,0.3007616059253864,4.0,0.6880577024642504,0.0,0.0,0.7237851941078189,0.008333333333333333,0.13333333333333333,0.0,0.0,0.0,1.2527283723251164,0.006402140256138619,0.3214986859820783,0.0038965836446732283
C028_ood_stress_combined_low_soc_mass_uphill_nominal,ood_stress,combined_low_soc_mass_uphill,sumo_selected,,nominal,sumo_selected:dc44f8c4b0895950,sumo_selected,osm_custom_suburban_arterial,dc44f8c4b0895950,custom_suburban_arterial_dense_normal_seed43,data/drive_cycles/sumo/osm_custom_suburban_arterial/dc44f8c4b0895950.csv,29,240,0.42,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260718_step_150000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260718/checkpoints/policy_step_150000.pt,-0.018403535371254935,0.12558691829670623,0.122433737795664,0.5695263622138617,0.019526362213861614,0.019526362213861614,0.043476054005659764,0.03290316842826376,-0.02529774311231668,64.58333333333333,86.25,0.1228988102711449,33.0,2.0,0.008389815333636981,1.0,0.2927998252575025,4.0,0.7488010242667413,0.0,0.0,0.7550145468364788,0.008333333333333333,0.13333333333333333,0.0,0.0,0.0,1.1948406591694685,0.004774608702150324,0.3736522626131773,0.0019629608218868578
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,map_rule_zero_offset,Baseline zero-offset EMS,,,-0.011413292794599154,0.07442901952047064,0.0760923139424601,0.5396998952830875,-0.010300104716912561,0.010300104716912561,0.07809906596186858,0.06055382283224016,-0.06054753433208161,40.416666666666664,61.25,0.5262909798653462,93.0,0.0,0.0,0.5823279885017636,0.2625966544878631,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,fixed_retuned_calibration,Fixed retuned calibration,,,-0.00857884928514353,0.07514197962025315,0.07620562247945722,0.5434132931089289,-0.0065867068910711035,0.0065867068910711035,0.07723229880450906,0.05842733531316736,-0.05820477633989114,43.333333333333336,62.083333333333336,0.5182828129688116,91.0,0.0,0.0,0.5805562107357692,0.2653817028572446,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9979166666666667,0.003985416666666668,0.0,0.0
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,conservative_soc_ref_rule,Conservative SOC-ref rule,,,-0.007933346857826281,0.07563163781930114,0.07625264043060771,0.5461543838292423,-0.0038456161707577374,0.0038456161707577374,0.07632004896840507,0.05638434767930569,-0.055687314874087915,47.083333333333336,63.333333333333336,0.5099008944110657,88.0,0.0,0.0,0.5788332471583505,0.2674375208974797,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.705653867951331,0.007158639105849849,0.0,0.0
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,adaptive_rule_calibration,Rule-based adaptive calibration,,,-0.00880822076856303,0.07522995530437133,0.0761975065911899,0.544008349068294,-0.005991650931706061,0.005991650931706061,0.07662453739006009,0.05724563915172717,-0.05685446433057046,45.0,62.916666666666664,0.5117805093225517,89.0,0.0,0.0,0.579822971539987,0.2658279948267683,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7277727916763328,0.005770968064567536,0.0,0.0
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,adaptive_rule_9knob_hand,Adaptive 9-knob rule (hand),,,-0.007760868454696647,0.07613404045375853,0.07660448983342588,0.5470866986562822,-0.0029133013437178112,0.0029133013437178112,0.07539177728234078,0.05465998011421482,-0.052855699357703186,49.166666666666664,65.41666666666667,0.49980923749468276,83.0,0.0,0.0,0.5785585094021212,0.2663670315519552,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6183907536613427,0.005414033661381042,0.0,0.0
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,adaptive_rule_9knob_fitted,Adaptive 9-knob rule (fitted),,,-0.0081869127205368,0.07563017620617545,0.0763418858995172,0.5455926718249355,-0.004407328175064507,0.004407328175064507,0.07473504962464998,0.05458326377655471,-0.05371844474039956,48.75,65.0,0.48921027693825103,84.0,0.0,0.0,0.566924893636392,0.264180319102023,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.61239974175593,0.006098808108955308,0.041959036665502936,0.0008941981818255347
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,per_task_static_oracle,Per-task static 9-knob oracle,,,-0.008888134307042184,0.07800464945625325,0.0772244358581981,0.5548315449479564,0.0048315449479563455,0.0048315449479563455,0.0717045185085677,0.04857116825717529,-0.04464175404137053,57.916666666666664,69.58333333333333,0.4591648187571982,73.0,0.0,0.0,0.6527218985941263,0.2715590222685736,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.655336572530881,0.006000276477344873,0.44256284832954407,0.0019456143677234648
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,global_static_tuned,Global static 9-knob tuned,,,-0.0100384767353195,0.07819220663874013,0.07707777122366985,0.5569012444962871,0.00690124449628704,0.00690124449628704,0.0742278004026477,0.053174801327442706,-0.043959648038660724,57.5,67.5,0.4862249790233694,78.0,0.0,0.0,0.5765326582867736,0.2712824603677112,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9017588395524505,0.007869783653983465,0.7987685203552246,0.004268395304679872
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260714_step_70000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260714/checkpoints/policy_step_70000.pt,-0.008581508199664497,0.07692760068547339,0.07672132781205329,0.5512773638679941,0.0012773638679940413,0.0012773638679940413,0.07490808135770823,0.05377890444588499,-0.04850101989074063,52.916666666666664,66.66666666666667,0.4961606687586674,80.0,0.0,0.0,0.6356005088530605,0.26685988025371943,3.0,0.6419673585291555,0.0,0.0,0.7058054759119923,0.0,0.3375,0.0,0.0,0.0,1.3287489095240759,0.0061643733580107945,0.3113768401841905,0.0021502081898506727
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260715_step_200000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260715/checkpoints/policy_step_200000.pt,-0.00874358430033008,0.07726509660596718,0.07764213396007968,0.5476651612737923,-0.0023348387262077663,0.0023348387262077663,0.07555111453943933,0.05521702075621597,-0.05071745976184601,48.75,66.25,0.5011200830257398,81.0,0.0,0.0,0.5805326794470163,0.2621332567977026,3.0,0.633361074398411,0.0,0.0,0.7660711176084399,0.0,0.3416666666666667,0.0,0.0,0.0,1.5041630472629481,0.005613053723241739,0.4678526057396084,0.0030947754392400386
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260716_step_20000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260716/checkpoints/policy_step_20000.pt,-0.0078182428840846,0.07604013740080308,0.07670166323906755,0.5459034399941549,-0.004096560005845129,0.004096560005845129,0.07591905817618941,0.05555112925482555,-0.05473223879569837,48.333333333333336,63.75,0.50618128694974,87.0,0.0,0.0,0.5647821268194644,0.26663182475494296,3.0,0.5522323078664773,0.0,0.0,0.6462995650757617,0.0,0.24166666666666667,0.0,0.0,0.0,1.6173979141903734,0.0056926925316082375,0.3049816386580157,0.0031826921253620337
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260717_step_190000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260717/checkpoints/policy_step_190000.pt,-0.010807205364525254,0.07576668693499021,0.07686531861433442,0.5431966216005055,-0.00680337839949452,0.00680337839949452,0.07692878023162944,0.058261351577955846,-0.05825429704598338,45.833333333333336,62.5,0.5144883021189995,90.0,0.0,0.0,0.6326463974891392,0.26521919922592707,3.0,0.5913991661329915,0.0,0.0,0.6680024920955443,0.0,0.29583333333333334,0.0,0.0,0.0,1.7661310893092852,0.006747771222740243,0.3269726895183946,0.002155165615840815
C029_ood_stress_low_soc_nominal,ood_stress,low_soc,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.42,1.0,0.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260718_step_150000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260718/checkpoints/policy_step_150000.pt,-0.010408809737805112,0.07508686167752966,0.07622786667974578,0.5429342208751654,-0.007065779124834637,0.007065779124834637,0.07668271239548416,0.05764861994414332,-0.05758516107604599,47.083333333333336,62.916666666666664,0.5122107136041103,89.0,0.0,0.0,0.6241932104698171,0.2650223986819218,3.0,0.5861029039897269,0.0,0.0,0.6387482050367999,0.0,0.375,0.0,0.0,0.0,1.684253884993428,0.0063880996208872404,0.2400376642278085,0.0018002746067941188
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,map_rule_zero_offset,Baseline zero-offset EMS,,,-0.008058239659857008,0.09437024425800154,0.09341122118772392,0.5559388391611266,0.005938839161126586,0.005938839161126586,0.030874358907151372,0.022679288375750898,-0.01797967383635697,68.75,93.33333333333333,0.04007101587096718,16.0,0.0,0.0,0.5993508045781369,0.27182510252477265,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,fixed_retuned_calibration,Fixed retuned calibration,,,-0.06424607184990677,0.09868719039459133,0.09326880139122302,0.5835538756060438,0.033553875606043726,0.033553875606043726,0.029622298297335176,0.023733676345180442,-0.005472912054334189,64.58333333333333,96.25,0.02576704008867542,9.0,0.0,0.0,0.5912176220003571,0.22982306141786843,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9979166666666667,0.003985416666666668,0.0,0.0
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,conservative_soc_ref_rule,Conservative SOC-ref rule,,,-0.020328723460930023,0.09612034868137338,0.09325547094726246,0.5677410206349388,0.017741020634938764,0.017741020634938764,0.027480132481785796,0.02217444107406736,-0.005977751409834503,62.916666666666664,99.16666666666667,0.017599227189736756,2.0,0.0,0.0,0.585542957812992,0.24463497987018806,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7028988462501415,0.004565378033102813,0.0,0.0
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,adaptive_rule_calibration,Rule-based adaptive calibration,,,-0.02725741979697747,0.09669774512398853,0.09319884515106015,0.5716672620545787,0.021667262054578695,0.021667262054578695,0.027477594999026557,0.02231537582493786,-0.004978669777288157,64.58333333333333,99.16666666666667,0.01731078043554567,2.0,0.0,0.0,0.5861706594298282,0.23635771836409553,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6879659597453062,0.0033591621192952835,0.0,0.0
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,adaptive_rule_9knob_hand,Adaptive 9-knob rule (hand),,,-0.023498922698066995,0.096566230139203,0.0934029961915386,0.569588619112944,0.01958861911294396,0.01958861911294396,0.02826682778324377,0.022879239502889295,-0.004259557493375935,63.75,99.16666666666667,0.019679585008638076,2.0,0.0,0.0,0.5851349098089973,0.2471916992715451,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7173305948543803,0.0033316652335984823,0.0,0.0
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,adaptive_rule_9knob_fitted,Adaptive 9-knob rule (fitted),,,-0.022698103431045842,0.0963673154394608,0.09327837266693415,0.569128564132091,0.019128564132090964,0.019128564132090964,0.02691662465532342,0.021739637768301685,-0.006289158887593021,67.5,99.16666666666667,0.016944581277214633,2.0,0.0,0.0,0.577341066915114,0.23431634168527338,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7070923860030699,0.0037995181926711147,0.04961952844557042,0.0006023349038635691
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,per_task_static_oracle,Per-task static 9-knob oracle,,,-0.011846682858568328,0.09416957679969967,0.09254706909587446,0.5600475291881325,0.010047529188132454,0.010047529188132454,0.025865365168483975,0.020050680046759747,-0.011593599450916972,72.5,99.16666666666667,0.018461038746059814,2.0,0.0,0.0,0.5888204526767811,0.22809200098052176,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6702162055593729,0.004390283150593228,0.3526141941547394,0.005344997644424439
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,global_static_tuned,Global static 9-knob tuned,,,-0.06180311445147143,0.0993385855178548,0.09399421249605237,0.5830955247868654,0.03309552478686539,0.03309552478686539,0.03247074498690521,0.026722016642870407,0.0019040127046036175,53.333333333333336,96.66666666666667,0.034883726423329556,8.0,0.0,0.0,0.583925991855354,0.2559848100729198,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4223233099749195,0.004714590561409665,0.7987685203552246,0.004268395304679872
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260714_step_70000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260714/checkpoints/policy_step_70000.pt,-0.021991105256875768,0.09612752285564845,0.0932347090313507,0.5679140174600957,0.017914017460095688,0.017914017460095688,0.027027882978274437,0.021780819844208644,-0.007625021242608612,70.41666666666667,98.75,0.018549618274718474,3.0,0.0,0.0,0.586700400391213,0.23322213509403858,3.0,0.7021445875505362,0.11289753296554939,0.6343435299552337,0.7084918877221748,0.0,0.0125,0.0,0.0,0.0,0.6414357070472144,0.003790237405228063,0.24520079931244254,0.003288717142228658
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260715_step_200000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260715/checkpoints/policy_step_200000.pt,-0.030532652785327394,0.09746085520770009,0.09383425255333772,0.5724580727336811,0.022458072733681056,0.022458072733681056,0.029448403741475775,0.023995205406888768,-0.0034096440473227814,62.5,98.75,0.023825665809504668,3.0,0.0,0.0,0.5965390426778107,0.24895367088130024,3.0,0.7872871529488401,0.11289683258060101,0.7087334117283202,0.7951678632373764,0.0,0.0,0.0,0.0,0.0,0.9415524022163789,0.0045789390511717844,0.34009684148865443,0.0035787529700125257
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260716_step_20000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260716/checkpoints/policy_step_20000.pt,-0.02482477519643239,0.09708821924929015,0.09382821436860445,0.5701878820759501,0.020187882075950014,0.020187882075950014,0.02830514470886459,0.02302302367101675,-0.0032572953723606505,63.75,99.58333333333333,0.019214315897619075,1.0,0.0,0.0,0.624594676530057,0.24895792714598997,3.0,0.7433956540660482,0.1127937638475417,0.6689176745678536,0.7458483085564853,0.0,0.004166666666666667,0.0,0.0,0.0,0.7979260672529115,0.0030211428719942404,0.2599394350933532,0.0020536332041956483
C030_ood_stress_high_mass_uphill_nominal,ood_stress,high_mass_uphill,sumo_selected,,nominal,sumo_selected:23d6cc6b406c35e9,sumo_selected,osm_custom_freeway_corridor,23d6cc6b406c35e9,custom_freeway_corridor_dense_mild_seed45,data/drive_cycles/sumo/osm_custom_freeway_corridor/23d6cc6b406c35e9.csv,30,240,0.55,1.25,4.0,1.05,1.0,1.0,v3_meta_rl,V3 9-knob Meta-RL adapter,20260717_step_190000,results/meta_rl_paper/v3_full_9knob_pilot/20260714_153319/seed_20260717/checkpoints/policy_step_190000.pt,-0.026796631693517165,0.09879369992123226,0.09541293618917576,0.5709356924444388,0.020935692444438714,0.020935692444438714,0.028897381106400572,0.02335139694603146,-0.00526686634784376,65.0,98.75,0.023442060599158425,3.0,0.0,0.0,0.6057328794827102,0.24674007862981548,3.0,0.8105992511676806,0.10747988319652912,0.7382890783035876,0.8181324872566342,0.0,0.0125,0.0,0.0,0.0,0.6229944446357626,0.005994879092213477,0.36262598626005155,0.0040817937091924255
