split,policy,delta_P_eng_on_bound_kw,delta_SOC_ref_bound,bound_policy,episodes,episode_reward_mean,episode_reward_std,fuel_kg_mean,fuel_kg_std,SOC_corrected_fuel_kg_mean,SOC_corrected_fuel_kg_std,final_SOC_error_mean,final_SOC_error_std,abs_final_SOC_error_mean,abs_final_SOC_error_std,SOC_RMSE_mean,SOC_RMSE_std,engine_switch_count_mean,engine_switch_count_std,battery_energy_throughput_kWh_mean,battery_energy_throughput_kWh_std,constraint_violation_steps_mean,constraint_violation_steps_std,authority_norm,primary_reduction_score,selection_feasible,pareto_efficient,selection_label
heldout_evaluation,bounded_offset_dp_bound_sweep,3.0,0.015,bounded_offset_dp_p3_soc0.015,16,-19.5275871514282,22.97732690468267,0.1407616085086427,0.08725565626408228,0.14858367971937592,0.086690913340321,-0.048438900238318414,0.04103678754953829,0.05226024353716413,0.03604458259045316,0.06788766410666483,0.022842259739620657,11.25,7.327175444876422,0.3484192361648659,0.14559180998595675,1.6875,2.7549671050667737,0.5892857142857143,7.242292120388008,True,True,
heldout_evaluation,bounded_offset_dp_bound_sweep,3.0,0.02,bounded_offset_dp_p3_soc0.02,16,-18.949859388974282,22.057947218618196,0.14121196359800725,0.08763741109389997,0.14870978347537947,0.08686186414114008,-0.04643094383320871,0.04028848319001757,0.05029309338165057,0.035349670169599695,0.06662922742768965,0.0224953783858811,11.25,7.327175444876422,0.34962627802732404,0.1465234417893081,1.625,2.6427968139832467,0.7142857142857143,9.821925939810997,True,True,recommended;aggressive
heldout_evaluation,bounded_offset_dp_bound_sweep,5.0,0.005,bounded_offset_dp_p5_soc0.005,16,-19.086575072453588,21.828636524186656,0.14105970220610003,0.08862065810084159,0.14915215954965194,0.0879654474670187,-0.05011329140155106,0.041988032427044186,0.054639535313817364,0.035900668836128816,0.06900020666127996,0.021981583940502987,11.25,7.327175444876422,0.345798079550385,0.14506734671994573,1.625,2.6190408549696205,0.48214285714285715,4.410153550006818,True,True,
heldout_evaluation,bounded_offset_dp_bound_sweep,5.0,0.01,bounded_offset_dp_p5_soc0.01,16,-19.08704741164303,21.826442283506776,0.14112560415224631,0.08871816377113785,0.14916749752066527,0.0879893723064996,-0.04980016930369078,0.04160765843550337,0.05416629640101244,0.035738864522525705,0.06894028795008293,0.02195419231782395,11.25,7.327175444876422,0.3461815478112641,0.14528803877521904,1.625,2.6190408549696205,0.6071428571428572,4.860006090407002,True,True,
heldout_evaluation,bounded_offset_dp_bound_sweep,5.0,0.015,bounded_offset_dp_p5_soc0.015,16,-19.070036079553784,21.885966244452774,0.14154794356709638,0.0887898830531361,0.14935236561067247,0.08811511902462943,-0.04832960613651562,0.041341069494704286,0.05255146781223435,0.0358214752216655,0.06868118489716304,0.02180858997208434,11.25,7.327175444876422,0.35001348223788753,0.1468025477050125,1.625,2.6190408549696205,0.7321428571428572,6.433453584819197,True,False,
heldout_evaluation,bounded_offset_dp_bound_sweep,5.0,0.02,bounded_offset_dp_p5_soc0.02,16,-18.476752453093937,20.822167779715315,0.14182865930733118,0.08907182539720611,0.1494398140548983,0.08822078990095038,-0.0471327805108601,0.04117933797408439,0.0511079998525405,0.03612767949566514,0.06735187253003393,0.021498083813257282,11.25,7.327175444876422,0.3492305754110878,0.14594278605765185,1.5625,2.499218627891526,0.8571428571428572,8.61173774375983,True,True,
heldout_evaluation,bounded_offset_dp_bound_sweep,7.0,0.005,bounded_offset_dp_p7_soc0.005,16,-19.181689964530364,21.83662889311853,0.14117664290962267,0.0885841632258418,0.14923158383240526,0.08795953973669263,-0.04988096749219417,0.04199135223774726,0.054407211404460476,0.03593382707007757,0.0700328685911101,0.02246329517215139,11.25,7.327175444876422,0.3506472689581728,0.1465145855304178,1.625,2.6190408549696205,0.625,3.8842402440417727,True,False,
heldout_evaluation,bounded_offset_dp_bound_sweep,7.0,0.01,bounded_offset_dp_p7_soc0.01,16,-19.186507878164228,21.841289472102513,0.14123267681177062,0.08865821485268602,0.14925210178160592,0.08799036093256432,-0.049661031665053854,0.04178207079815631,0.054027158762375516,0.03595866546862798,0.07004201639007959,0.022442972323012983,11.25,7.327175444876422,0.35106831196887545,0.14680730065376213,1.625,2.6190408549696205,0.75,4.205246040401234,True,False,
heldout_evaluation,bounded_offset_dp_bound_sweep,7.0,0.015,bounded_offset_dp_p7_soc0.015,16,-18.63117259940369,20.882612486565503,0.1415509202559077,0.08879332530817073,0.14937117886548276,0.08808837809186618,-0.04842767553781299,0.042466067951738524,0.05268929714875946,0.037046520096320694,0.06932007078974275,0.022144188281473916,11.25,7.327175444876422,0.3526366854241447,0.14703262704066794,1.5625,2.499218627891526,0.875,5.865499013965353,True,True,
heldout_evaluation,bounded_offset_dp_bound_sweep,7.0,0.02,bounded_offset_dp_p7_soc0.02,16,-18.579389108392277,20.862799660250797,0.14198256855714436,0.08882219071459674,0.14948167081031122,0.08817144197053144,-0.04643888506405537,0.042323294951505254,0.050940115873193165,0.036782277476664064,0.06869823801884486,0.021976227643804094,11.25,7.327175444876422,0.3533383913525826,0.14701457234013995,1.5625,2.499218627891526,1.0,7.809737817996858,True,True,
meta_validation,bounded_offset_dp_bound_sweep,1.0,0.005,bounded_offset_dp_p1_soc0.005,16,-10.082554357844575,19.271849833923856,0.09012171603470902,0.06910349081190174,0.09995751203151045,0.06912506390985562,-0.06090907743204446,0.029601869180476293,0.06090907743204446,0.029601869180476293,0.055529182232262324,0.02364536342430419,10.5,6.670832032063167,0.3122507716612988,0.14115757971781573,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,1.0,0.01,bounded_offset_dp_p1_soc0.01,16,-10.072166301618077,19.265365204432157,0.09024765686821469,0.0691011060069128,0.09999086974689923,0.06913879236072845,-0.060335747900594636,0.02947525793065696,0.060335747900594636,0.02947525793065696,0.05535889124469807,0.02342366998417069,10.5,6.670832032063167,0.3126195944664787,0.14107967703585167,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,1.0,0.015,bounded_offset_dp_p1_soc0.015,16,-10.04325088808817,19.254051943522523,0.09054288317088474,0.06934190327734065,0.10010779086090878,0.06923326840017055,-0.05923157651007479,0.028662551648009155,0.05923157651007479,0.028662551648009155,0.05481362972742458,0.023169192799406532,10.5,6.670832032063167,0.31417850640184786,0.14216713798306055,0.625,2.1758618981911515,,,,,
