split,task_key,controller_group,seed,episode_reward_delta,SOC_tail_risk_delta,SOC_tail_violation_steps_delta,SOC_RMSE_delta,abs_final_SOC_error_delta,constraint_violation_steps_delta,battery_limit_proximity_risk_delta,SOC_corrected_fuel_kg_delta,engine_switch_count_delta,battery_energy_throughput_kWh_delta,raw_action_magnitude_mean_delta,action_magnitude_mean_delta,raw_action_saturation_ratio_delta,final_action_saturation_ratio_delta,confidence_mean_delta,confidence_min_delta,confidence_p5_delta,confidence_p50_delta,confidence_p95_delta,distribution_confidence_mean_delta,safety_margin_confidence_mean_delta,stability_confidence_mean_delta,distribution_risk_mean_delta,distribution_risk_max_delta,action_attenuation_ratio_mean_delta,fallback_activation_ratio_delta,direction_suppression_ratio_delta
weather_ice,weather_ice:000,old_no_gate,20260706,-0.782679152869747,0.0008687302509657879,0.0,6.189221578527249e-05,0.000419061716879221,0.0,0.0,-1.0099150972171789e-05,0.0,-0.00031429628765941575,0.688144913693476,0.688144913693476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:001,old_no_gate,20260706,-0.5289898891906262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902148352612535,0.5902148352612535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:000,old_no_gate,20260707,-0.3111388278429672,0.0031071048130418832,6.0,-0.0002028960338858951,0.001798581912190067,0.0,0.0013924162441883306,-0.0019739813044384047,-2.0,-0.006535445896764802,0.6049016870565054,0.6049016870565054,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:001,old_no_gate,20260707,42.39267251591816,-0.13707879925187189,-69.0,-0.020085707781130814,-0.020070453844284353,0.0,0.0,0.002292451875857082,2.0,-0.03178230174918878,0.9599207937510477,0.9599207937510477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:002,old_no_gate,20260707,-0.9380562520006137,-0.0001959457556532651,0.0,0.00032083739884988804,-0.0005180826691563167,0.0,0.0010676258500172259,-0.00011394373147123604,0.0,0.01441733570411563,0.6112979416311202,0.6112979416311202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:003,old_no_gate,20260707,0.16903356979331363,-0.0017356060901971004,0.0,-0.0003403841930182186,0.0008588918234084253,0.0,0.0,-0.0003084638006213003,0.0,-0.008085018037697067,0.5443682289854366,0.5443682289854366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:004,old_no_gate,20260707,3.432008807417617,-0.01974613883764506,2.0,-0.0018736012371515162,-0.0037162058774554696,0.0,0.0,-8.053411283619194e-05,0.0,-0.0036442341435272696,0.5079577719496512,0.5079577719496512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:005,old_no_gate,20260707,-0.4393265952778158,-0.00023728922955273957,0.0,1.644926227293425e-05,-0.0005435119459193949,0.0,4.5926673160033853e-07,-1.2613680940021244e-07,0.0,0.0011194188821316287,0.5157303037137416,0.5157303037137416,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:006,old_no_gate,20260707,11.851429190185527,-0.04649349497833885,-43.0,-0.005400903781022114,0.006645310918300895,0.0,0.0,-0.0005369172190535371,0.0,-0.022501081513561505,0.4779113529410421,0.4779113529410421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:007,old_no_gate,20260707,17.911276062823447,-0.09453098022046624,-4.0,-0.004022465424976557,-0.004667094619605849,0.0,0.0,-0.00024319199812436465,0.0,-0.00990952715873017,0.5593764300566786,0.5593764300566786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:000,old_no_gate,20260707,-3.2023407864893727,0.011899422609241816,4.0,0.0007336472456331705,0.0014805842767048327,0.0,0.0,-9.718649184894956e-05,0.0,-0.0011104382075285135,0.4732979154719376,0.4732979154719376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:001,old_no_gate,20260707,0.21877113803867587,-0.004698626235938752,0.0,-0.00020394961361314135,0.011141877358198105,0.0,0.0,-0.00013331332455303324,0.0,-0.006606408018648549,0.49426275317712387,0.49426275317712387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:002,old_no_gate,20260707,-0.7989585782071629,0.0014568010295031575,1.0,0.00028528341127431744,5.813231091433835e-05,0.0,0.0,3.791934122309229e-05,0.0,-0.0006269325665190228,0.3510978791221148,0.3510978791221148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:003,old_no_gate,20260707,-10.273611492730936,0.025378104086738712,12.0,0.0022931976635686344,0.00449512569587468,1.0,0.0008292991673811033,1.936641611145762e-05,0.0,0.004109219679606035,0.5951082145712443,0.5951082145712443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:004,old_no_gate,20260707,2.1846886893101924,-0.009540702816597024,-5.0,-0.0012330829233750049,-0.0015234924897593594,0.0,-0.00010862971285297614,7.498865488004408e-05,0.0,-0.0001566177520532508,0.46664599962364367,0.46664599962364367,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:005,old_no_gate,20260707,14.675994777365247,-0.07714941238387651,0.0,-0.0030796650473241816,-0.01126420881380652,0.0,-4.9456243425435864e-05,0.00016001114534042182,0.0,-0.00968911640991521,0.5440643506952458,0.5440643506952458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:006,old_no_gate,20260707,-2.0579363503739216,0.003095903182333999,0.0,0.0013516507011726783,0.009583609643270097,0.0,0.0,-1.9501483874861947e-05,0.0,0.00822054141342421,0.5925060015176942,0.5925060015176942,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:007,old_no_gate,20260707,-1.0443171126325481,1.1283636593318853e-05,0.0,0.0018848850781623076,0.005340788075744229,0.0,0.0,-5.586709569341264e-05,0.0,0.003791481752867254,0.5834102562429487,0.5834102562429487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:000,old_no_gate,20260707,-4.562112693514962,0.02146942836482646,0.0,0.0008896669177900635,0.0013876384780664441,0.0,0.0002730502434792341,-9.354003757119922e-05,0.0,-0.0010407288585496943,0.44113843372402084,0.44113843372402084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:001,old_no_gate,20260707,-0.7228214381862585,0.001273398698235395,0.0,-2.1754439420818006e-05,0.0023612493388658895,0.0,0.0,-2.8335801835067953e-05,0.0,-0.0011681625102767934,0.5520482645385588,0.5520482645385588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:002,old_no_gate,20260707,-100.3491960673505,0.5075491401370116,53.0,0.021999004816887685,-0.021121443074416713,0.0,0.0,0.004456183568671196,3.0,0.012975298148948489,0.5195130298824775,0.5195130298824775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:003,old_no_gate,20260707,-44.02460906391008,0.16428768305777175,42.0,0.008776618921159357,0.015562769156021283,2.0,0.008806959764851427,-0.0022378208929536847,0.0,0.023554987994342108,0.5046727507848602,0.5046727507848602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:000,old_no_gate,20260707,-4.0868588838210655,0.01716796836625334,3.0,0.0011068274974652265,0.0013538291995904284,0.0,0.0,-0.00019134699276267264,0.0,-0.001591373001123303,0.7350056756681038,0.7350056756681038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:001,old_no_gate,20260707,-0.10216807516728998,-4.600103411161148e-05,0.0,-0.00025550124261042306,-0.0014527578439303968,0.0,0.0,3.7832771494029915e-05,0.0,0.0005062350496144175,0.2824965651540616,0.2824965651540616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,old_no_gate,20260707,-0.4540665042177956,0.0008730839371941732,1.0,0.00013637289662403462,-0.0015320915284912084,0.0,0.0,4.06308043800728e-05,0.0,0.0005657353130352344,0.22297543569325676,0.22297543569325676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:003,old_no_gate,20260707,-0.3427247839243819,-0.0009341065778236679,0.0,-6.0371239286677314e-05,3.9870817665266234e-05,0.0,7.014800904866364e-06,2.09313367130759e-05,0.0,7.009990857143045e-05,0.6313801199673779,0.6313801199673779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,old_no_gate,20260707,-6.814324417076932,0.031414032712050455,0.0,0.0013532570501689906,0.002021141658846648,0.0,6.757794073107212e-06,-0.00017620014600280842,0.0,-0.0019883907882434493,0.9424087619202003,0.9424087619202003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:001,old_no_gate,20260707,0.7077083033810254,-0.00501913067184101,-2.0,-0.00030163578944397695,-9.539541847569666e-05,0.0,0.0,-5.57785931466423e-05,0.0,-0.0043272156175115095,0.5903141527710896,0.5903141527710896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:002,old_no_gate,20260707,12.165085887366871,-0.06349774258992391,-4.0,-0.0035969234740329398,-0.00042016863814808847,0.0,0.0,-6.269771121852896e-05,1.0,-0.006410822264896282,0.7383347397794328,0.7383347397794328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:003,old_no_gate,20260707,-9.37949365629035,0.04384093394760136,7.0,0.001996880325839348,0.002081827839853001,0.0,0.00015003446876131477,0.0001485070044432435,0.0,0.003081448742523585,0.6284491902911881,0.6284491902911881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:000,old_no_gate,20260707,115.45861922605859,-0.5951352758097728,-38.0,-0.03255730380470091,-0.028257665428268797,0.0,0.0,-0.000561134860760773,1.0,-0.05299218130020211,0.5179747256296426,0.5179747256296426,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:001,old_no_gate,20260707,1.9832897678303745,-0.0026865116864978845,0.0,-0.005338124067215361,-0.006781625430819949,0.0,0.0,-0.0005187448403319583,0.0,-0.024946428540740306,0.6337874688580634,0.6337874688580634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:000,old_no_gate,20260707,5.197259987434592,-0.028889822775403307,0.0,-0.0017455049676517037,-0.004684023376137769,0.0,0.0,1.4572303136672904e-06,0.0,-0.0022735000190411414,0.5515722997305501,0.5515722997305501,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:001,old_no_gate,20260707,0.6057291571210612,-0.00530094300630557,0.0,-0.00025067864153720254,-0.0007819507541437232,0.0,0.0,3.276950794305067e-05,0.0,0.000586463065607612,0.4855608307016601,0.4855608307016601,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:000,old_no_gate,20260707,0.08709491714540718,-0.0025897073248575264,0.0,-0.00018341174736997978,-0.0007841810038869412,0.0,0.0,2.4066517247081642e-05,0.0,0.0005881357529151643,0.47640200749841627,0.47640200749841627,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:001,old_no_gate,20260707,-0.3809991039711349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628295323764906,0.4628295323764906,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:000,old_no_gate,20260708,3.2768144090099582,-0.013607233711108863,-12.0,-0.0016456546921695195,0.004111243986970159,0.0,4.585167504662577e-06,0.0003894073119834751,0.0,0.0033763932873666636,0.637211410769572,0.637211410769572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:001,old_no_gate,20260708,-4.315534007602196,0.013413575789594928,1.0,0.0012851514292053084,0.0082336271890589,0.0,0.0,7.24197852319669e-05,0.0,0.00869573807324231,0.7385494772776855,0.7385494772776855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:002,old_no_gate,20260708,-5.57147547072735,0.014787381210916967,0.0,0.0019124690645112366,0.0030153774971036773,0.0,0.0017321152680636834,-0.00018447872431488765,0.0,0.02027400657383094,0.5649568330697688,0.5649568330697688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:003,old_no_gate,20260708,4.079424007555289,-0.015370560058883986,0.0,-0.0023878378236239714,-0.004644467292131138,0.0,0.0,0.00010723582518307184,0.0,-0.0043365107872246345,0.6340920102370889,0.6340920102370889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:004,old_no_gate,20260708,2.0614525779359525,-0.009984325423744611,-3.0,-0.0009776557832893717,-0.0016637394162549168,0.0,0.0,0.00014970453942914075,0.0,0.0017851290559925959,0.4687429011582086,0.4687429011582086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:005,old_no_gate,20260708,-0.2715310668824671,-0.0005923298009749903,0.0,-0.00017357065064414756,-0.000757379948996495,0.0,7.375068928746611e-06,4.659326798378549e-05,0.0,0.00151161848257797,0.5816503009560985,0.5816503009560985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:006,old_no_gate,20260708,-0.13381671185300803,-0.001772831296563776,-1.0,-0.00015441586066583524,0.0032944547932569623,0.0,0.0,0.00020848229091562087,0.0,0.0034606796025845044,0.6195691813331924,0.6195691813331924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:007,old_no_gate,20260708,4.581100605910592,-0.025485147901575078,-2.0,-0.0011522803506605755,-0.0016159783234058755,0.0,0.0,6.941336965340938e-05,0.0,0.0012119837425544344,0.40320397557600196,0.40320397557600196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:000,old_no_gate,20260708,0.3832517462071223,-0.0026241215515032668,-1.0,-0.00021927749609794434,-0.0006416975935986668,0.0,0.0,3.4752318162675766e-05,0.0,0.0004812731951989446,0.3778852804336283,0.3778852804336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:001,old_no_gate,20260708,0.0014879725833907287,-0.0028200949337719994,0.0,-0.00012025264647672063,0.007116165233742866,0.0,0.0,-8.70585217813899e-05,0.0,-0.004170457258640459,0.4285819239303883,0.4285819239303883,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:002,old_no_gate,20260708,-0.043013348641395055,-0.0009320609211004582,-1.0,-0.00019344233797107674,-0.0028258687951849826,0.0,0.0,4.630593918186418e-05,0.0,0.0015360682630553568,0.4302072244820495,0.4302072244820495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:003,old_no_gate,20260708,2.475219782292598,-0.012426360107907264,-5.0,-0.0011531003715169186,-0.0019520662720139415,0.0,-0.00040583310846286236,0.00013136386223755459,0.0,0.0014640497040105949,0.4159753250344913,0.4159753250344913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:004,old_no_gate,20260708,-41.12489650320739,0.17026718860139584,52.0,0.014883158587055786,0.017681890596130012,0.0,0.0004023628151388304,-0.0018378127599574176,0.0,0.021643982881846185,0.3461938629420992,0.3461938629420992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:005,old_no_gate,20260708,16.308179119796705,-0.08516928963730552,0.0,-0.0032669528895118982,-0.014979869338870522,0.0,-0.00019060424238996794,0.00028207087863832414,0.0,-0.007074293951258137,0.5975335626454193,0.5975335626454193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:006,old_no_gate,20260708,-1.4829001983539847,0.002438051106778201,0.0,0.00045695048145263234,-0.0017433729456423075,0.0,0.0,0.00014368723906552083,0.0,-0.0010746467693193429,0.8645630510228994,0.8645630510228994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:007,old_no_gate,20260708,-0.9347206155074952,4.567888764214082e-05,0.0,0.001376092766343746,0.011345537439807929,0.0,0.0,-0.0018969332778714515,-1.0,0.009675616492596462,0.7426367266020841,0.7426367266020841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:000,old_no_gate,20260708,-9.970158140882319,0.049344387597661354,0.0,0.002084261163670373,0.0028025518562534435,0.0,0.0006476860436176418,0.00012245621331992418,0.0,0.003965285467081775,0.40746586329109646,0.40746586329109646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:001,old_no_gate,20260708,0.773072030273056,-0.006020413211883291,0.0,-0.00027919150541458326,-0.0004932100039004572,0.0,0.0,1.845077301417669e-05,0.0,0.0003699075029253984,0.45759892660721857,0.45759892660721857,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:002,old_no_gate,20260708,-0.011271650657363352,-0.0011755906646303549,-1.0,-8.295057342209977e-05,-0.0005538212917736152,0.0,0.0,1.7686457433711833e-05,0.0,0.0004153659688304334,0.4449509270660282,0.4449509270660282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:003,old_no_gate,20260708,-29.815747597857268,0.13616304830049253,46.0,0.006822472961387049,0.016882338080255355,0.0,-8.147538030183965e-06,-0.002285636215851483,-2.0,0.01636902183349606,0.45758382139468773,0.45758382139468773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:000,old_no_gate,20260708,-0.42866927128397947,-0.00028444901242385967,0.0,-1.6065860722169756e-05,-5.057551848908215e-05,0.0,0.0,-1.0659314795019581e-05,0.0,-3.983202110144357e-05,0.5784945538663308,0.5784945538663308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:001,old_no_gate,20260708,-0.361955869374599,-0.00021473952616105942,0.0,-8.482932619401432e-05,2.515017396509389e-05,0.0,0.0,-5.807118253486898e-07,0.0,-1.886263047375103e-05,0.5269723658411467,0.5269723658411467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,old_no_gate,20260708,-0.19473545587013774,-0.0009010964237199312,-1.0,-0.00014156626204388234,0.00028190498823121857,0.0,0.0,-2.7983304144961474e-06,0.0,-0.0002114287411733723,0.5678316052898299,0.5678316052898299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:003,old_no_gate,20260708,1.0623168083452015,-0.007661172816582629,0.0,-0.0003723833869660603,-0.0007328645532858613,0.0,-0.00012617852592960999,7.292147170911978e-05,0.0,0.0007877545395302832,0.6008228478290969,0.6008228478290969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,old_no_gate,20260708,-8.182886103008968,0.03949278676784296,0.0,0.0016947421245072092,0.0025928063206994145,0.0,8.86033328476206e-06,-0.00020639572489647429,0.0,-0.002419442795992155,0.6488979816985214,0.6488979816985214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:001,old_no_gate,20260708,-2.098474406575775,0.0070290403270345525,1.0,0.00043544608039904065,0.0001834030477482207,0.0,0.0,2.1814157887496688e-05,0.0,-0.0007208856191442126,0.6082701293915874,0.6082701293915874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:002,old_no_gate,20260708,0.9263775460161696,-0.00694062182299815,-1.0,-0.0003430338027768237,-0.00041308408903384386,0.0,0.0,1.8416729415243749e-06,0.0,-0.004672282447926224,0.5718942611478269,0.5718942611478269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:003,old_no_gate,20260708,0.8415145325022024,-0.06218096413100371,13.0,-0.004625291754749461,0.010743762314793404,2.0,0.009472578474326355,-0.0010300049356625485,0.0,0.011436015762634533,0.6105642527290104,0.6105642527290104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:000,old_no_gate,20260708,53.58651136428921,-0.28006568783511054,0.0,-0.014374183853166564,-0.0061876998940467165,0.0,0.0,-0.0024203054294893722,-1.0,-0.02206373108533699,0.49377461553124397,0.49377461553124397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:001,old_no_gate,20260708,-1.913817117794073,0.0024108298003242892,0.0,0.0020699904389313087,0.013466386510420869,0.0,0.0,0.00017043678492466297,0.0,0.01932745334138153,0.5264760025722596,0.5264760025722596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:000,old_no_gate,20260708,1.1556628606329582,-0.008375165988499855,0.0,-0.0005034649767165639,-0.0017393309613324415,0.0,0.0,7.690466389668332e-05,0.0,0.0013044982209994282,0.5521500362995236,0.5521500362995236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:001,old_no_gate,20260708,3.525186185177347,-0.02049376919142243,0.0,-0.0009854209308371858,-0.0031584948931838164,0.0,0.0,0.0001277898984348852,0.0,0.0023688711698878206,0.5373604779555978,0.5373604779555978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:000,old_no_gate,20260708,0.5249153142431737,-0.0048944174561605935,0.0,-0.0003458427612266779,-0.000981429648392318,0.0,0.0,3.1727592817443195e-05,0.0,0.0007360722362941552,0.45468405583950994,0.45468405583950994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:001,old_no_gate,20260708,-0.43933225466165027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493079260631154,0.493079260631154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:000,old_no_gate,20260709,0.14515492185945789,-0.0002126660250268697,6.0,-0.0003285576729664952,0.00010983306060607934,0.0,1.1778194261975912e-05,-0.0007603772749088522,0.0,-0.01626986586359558,0.8296025147889221,0.8296025147889221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:001,old_no_gate,20260709,16.92708444496295,-0.06146661964338078,-53.0,-0.006581125179728739,-0.010544071730855642,0.0,0.0,-0.00013643500779284695,0.0,-0.016723704086289426,0.7610764150327303,0.7610764150327303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
