reward,reward_version,confidence_gate_enabled,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,SOC_tail_risk,SOC_tail_risk_sum,SOC_tail_violation_steps,SOC_critical_violation_steps,battery_limit_proximity_risk,battery_limit_proximity_risk_sum,battery_limit_usage_peak,battery_limit_violation_steps,constraint_violation_steps,action_magnitude_mean,action_rate_mean,raw_action_magnitude_mean,raw_action_rate_mean,raw_action_saturation_ratio,final_action_saturation_ratio,confidence_mean,confidence_min,confidence_p5,confidence_p50,confidence_p95,distribution_confidence_mean,distribution_confidence_min,safety_margin_confidence_mean,safety_margin_confidence_min,stability_confidence_mean,stability_confidence_min,distribution_risk_mean,distribution_risk_max,action_attenuation_ratio_mean,fallback_activation_ratio,direction_suppression_ratio,reward_fuel_cost_sum,reward_soc_tracking_sum,reward_soc_tail_sum,reward_battery_limit_sum,reward_constraint_sum,reward_engine_switch_sum,reward_battery_throughput_sum,reward_action_magnitude_sum,reward_action_rate_sum,reward_terminal_soc_sum,last_delta_P_eng_on_kw,last_delta_SOC_ref,case_id,candidate_id,split,profile_id,profile_path,condition_label,initial_SOC,mass_scale,road_grade,weather,controller,controller_display,checkpoint_path,checkpoint_selection_note,posthoc_episode_reward,episode_reward_note,steps,abs_final_SOC_error,SOC_tail_risk_integral,SOC_tail_violation_count,battery_limit_risk_integral,battery_limit_violation_count,mean_abs_delta_P,mean_abs_delta_SOC,action_saturation_ratio
-0.03394296835673957,robustness_v2,0.0,0.5347405039692587,-0.015259496030741393,0.08829914274251971,0.09076329580968488,15.37434202579758,0.7709099944103507,13.0,24.0,0.19836806055628453,0.05002640132089,0.1795923998491351,43.102175963792426,72.0,0.0,0.0,0.0,0.5731822789023086,0.0,0.0,0.5128210808788168,0.06862234236129247,0.5128210808788168,0.06862234236129247,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7659828548503944,16.51584723275002,34.481740771033955,0.0,0.0,0.65,0.2856500072010499,0.3692311782327477,0.09881617300026134,0.0,-2.1281363368034363,-0.001013675332069397,meta_validation:002,meta_validation:002,meta_validation,d29cc10b83f29bc1,data/drive_cycles/sumo/osm_custom_urban_signalized/d29cc10b83f29bc1.csv,nominal,0.65,1.15,-2.0,,new_robust_adapter_no_gate,"New robustness adapter, no gate",/home/yejun/meta_rl/results/meta_rl_paper/robustness_v2_raw_summary/20260709_161421/seed_20260707/policy.pt,seed_20260707: selected final policy by heldout physical deltas,-54.16726821706847,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.015259496030741393,43.102175963792426,72.0,0.0,0.0,2.1281363368034363,0.001013675332069397,0.0
-0.031939121315932684,robustness_v2,1.0,0.5374199681040089,-0.012580031895991106,0.08881841725326713,0.09084988173407908,15.464756311662045,0.7709099944103507,13.0,24.0,0.1963041119894201,0.050535238010372484,0.18141352697158683,43.53924647318084,75.0,0.0,0.0,0.0,0.5727136467749657,0.0,0.0,0.3311446000773605,0.05671375219077222,0.40812070934694067,0.12256474765513985,0.0,0.0,0.7633403760188261,0.0,0.10642056538533516,0.8941068782982307,0.9340169790473171,0.8800779706253424,0.0005510369413253048,0.8334854050603124,0.0,0.9426104133062697,0.8816666666666666,1.255874237027409,9.684852029658972,0.7848559136698943,0.0,0.26666666666666666,1.7763683450653422,16.89536137244927,34.831397178544655,0.0,0.0,0.65,0.2826779212647651,0.2384241120556994,0.08166780315471193,0.0,1.7200667842509765,0.004530425778598441,meta_validation:002,meta_validation:002,meta_validation,d29cc10b83f29bc1,data/drive_cycles/sumo/osm_custom_urban_signalized/d29cc10b83f29bc1.csv,nominal,0.65,1.15,-2.0,,new_robust_confidence_adapter,New robustness/confidence adapter,/home/yejun/meta_rl/results/meta_rl_paper/confidence_gate_current_bound/20260709_173821/seed_20260708/checkpoints/policy_step_90000.pt,seed_20260708: selected heldout step 90000,-54.755896732534474,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.012580031895991106,43.53924647318084,75.0,0.0,0.0,1.7200667842509765,0.004530425778598441,0.0
-0.0588007449064176,robustness_v2,0.0,0.5325540616905808,-0.017445938309419207,0.13184007106343199,0.13465729794354156,21.05265796739077,0.8405900034774094,13.0,21.0,0.23739597206342414,0.028665713439760508,0.05439267634226,13.0542423221424,19.0,0.0,0.009587481887295786,2.3009956529509887,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.6368014212686393,5.183806979909874,10.443393857713918,0.9203982611803955,8.0,0.65,0.3418501997713307,0.0,0.0,0.0,0.0,0.0,meta_validation:003,meta_validation:003,meta_validation,4c0345937a53dc43,data/drive_cycles/sumo/osm_custom_urban_signalized/4c0345937a53dc43.csv,nominal,0.65,1.15,2.0,,map_rule_zero_offset,Baseline zero-offset EMS,,zero-offset map/rule EMS; no learned policy or training reward,-28.17625071984416,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.017445938309419207,13.0542423221424,19.0,2.3009956529509887,2.0,0.0,0.0,0.0
-1.7874651606147434,robustness_v2,0.0,0.5333759042184361,-0.016624095781563986,0.1320253021350641,0.13470981520983819,21.082236276660097,0.8405900034774094,13.0,21.0,0.2371070729030121,0.028530915988184736,0.05445950510739325,13.07028122577438,19.0,0.0,0.009587481887295786,2.3009956529509887,1.0,2.0,2.0,0.22665722348510628,0.024915812553081198,0.22665722348510628,0.024915812553081198,0.0125,0.0125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99.01897660129809,38.21042327008547,10.456224980619508,0.9203982611803955,16.0,1.0399999999999998,0.003414341849803399,0.05439773363642564,0.011959590025478972,0.0,0.0960344709455967,0.0012458329647779464,meta_validation:003,meta_validation:003,meta_validation,4c0345937a53dc43,data/drive_cycles/sumo/osm_custom_urban_signalized/4c0345937a53dc43.csv,nominal,0.65,1.15,2.0,,old_latent_sac_adapter,Old Meta-RL adapter,/home/yejun/meta_rl/results/meta_rl_paper/main_raw_summary_soc_guarded/20260706_164901/seed_20260710/policy.pt,seed_20260710: selected final policy by heldout physical deltas,-165.71579477869543,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.016624095781563986,13.07028122577438,19.0,2.3009956529509887,2.0,0.0960344709455967,0.0012458329647779464,0.0125
-0.05928896053118449,robustness_v2,0.0,0.5323401171280363,-0.01765988287196374,0.13140830653139743,0.13426008187555424,20.983712380953694,0.8405900034774094,13.0,21.0,0.22989797201425166,0.02821331896788438,0.05450116030033439,13.080278472080254,19.0,0.0,0.009587481887295786,2.3009956529509887,1.0,2.0,2.0,0.4180411400421709,0.07599328845244605,0.4180411400421709,0.07599328845244605,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.628166130627949,4.89809971789,10.464222777664208,0.9203982611803955,8.0,0.65,0.3310530797005225,0.3009896208303632,0.10943033537152234,0.0,-0.08356166817247868,7.73622328415513e-05,meta_validation:003,meta_validation:003,meta_validation,4c0345937a53dc43,data/drive_cycles/sumo/osm_custom_urban_signalized/4c0345937a53dc43.csv,nominal,0.65,1.15,2.0,,new_robust_adapter_no_gate,"New robustness adapter, no gate",/home/yejun/meta_rl/results/meta_rl_paper/robustness_v2_raw_summary/20260709_161421/seed_20260707/policy.pt,seed_20260707: selected final policy by heldout physical deltas,-28.302359923264945,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.01765988287196374,13.080278472080254,19.0,2.3009956529509887,2.0,0.08356166817247868,7.73622328415513e-05,0.0
-0.06651562777310219,robustness_v2,1.0,0.5295827227804795,-0.02041727721952058,0.13155981417804083,0.13485686253286772,21.007905622344566,0.8405900034774094,13.0,21.0,0.24796269072944277,0.02943442714960863,0.052863328665040746,12.68719887960978,19.0,0.0,0.009587481887295786,2.3009956529509887,1.0,2.0,2.0,0.5328073058232106,0.04951605400654012,0.6088534279308428,0.11199595999302105,0.0,0.0,0.8409540086229694,0.0,0.12434872254532685,0.9033114354636912,0.9395059674283601,0.8796938085812211,1.0299457384374442e-05,0.9262974755000558,0.0,0.9539231253516466,0.8725757575757576,1.256032485713783,11.980932426800656,0.8628487346324879,0.0,0.09166666666666666,2.6311962835608163,5.8833455881599965,10.149759103687826,0.9203982611803955,8.0,0.65,0.3570662746503978,0.38362126019271203,0.07130311776941783,0.0,0.5803969732639994,0.0035462043951237122,meta_validation:003,meta_validation:003,meta_validation,4c0345937a53dc43,data/drive_cycles/sumo/osm_custom_urban_signalized/4c0345937a53dc43.csv,nominal,0.65,1.15,2.0,,new_robust_confidence_adapter,New robustness/confidence adapter,/home/yejun/meta_rl/results/meta_rl_paper/confidence_gate_current_bound/20260709_173821/seed_20260708/checkpoints/policy_step_90000.pt,seed_20260708: selected heldout step 90000,-29.046689889201538,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.02041727721952058,12.68719887960978,19.0,2.3009956529509887,2.0,0.5803969732639994,0.0035462043951237122,0.0
-1.2884973676220488,robustness_v2,0.0,0.4676659177104486,-0.08233408228955147,0.1052075004671491,0.11850307595649055,7.463920425678486,1.8920100078582751,23.0,137.0,0.3968236804074192,0.08692883987906622,0.652714427189212,156.6514625254109,184.0,67.0,0.0,0.0,0.6138240636477615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1041500093429812,31.46389953336361,125.32117002032855,0.0,0.0,1.1500000000000004,0.571426099786684,0.0,0.0,0.7257266473006335,0.0,0.0,meta_validation:004,meta_validation:004,meta_validation,fe1d30a7fc71f248,data/drive_cycles/sumo/osm_custom_mixed_arterial/fe1d30a7fc71f248.csv,nominal,0.55,1.15,2.0,,map_rule_zero_offset,Baseline zero-offset EMS,,zero-offset map/rule EMS; no learned policy or training reward,-161.33637231012244,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.08233408228955147,156.6514625254109,184.0,0.0,0.0,0.0,0.0,0.0
-5.030309657013543,robustness_v2,0.0,0.4674208202881674,-0.08257917971183265,0.10515566596660654,0.11849082058514411,7.460243039697099,1.8920100078582751,23.0,137.0,0.396629204084794,0.08725168415145948,0.6589374508805057,158.14498821132136,184.0,68.0,0.0,0.0,0.6144559097503483,0.0,0.0,0.1477448831112512,0.01961215429279643,0.1477448831112512,0.01961215429279643,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,78.86674947495494,235.9588077144154,126.51599056905694,0.0,0.0,1.8400000000000005,0.0057114605388210345,0.035458771946700246,0.009413834060542286,2.933866940041599,-0.01985285198315978,0.0009364669770002365,meta_validation:004,meta_validation:004,meta_validation,fe1d30a7fc71f248,data/drive_cycles/sumo/osm_custom_mixed_arterial/fe1d30a7fc71f248.csv,nominal,0.55,1.15,2.0,,old_latent_sac_adapter,Old Meta-RL adapter,/home/yejun/meta_rl/results/meta_rl_paper/main_raw_summary_soc_guarded/20260706_164901/seed_20260710/policy.pt,seed_20260710: selected final policy by heldout physical deltas,-446.16599876501596,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.08257917971183265,158.14498821132136,184.0,0.0,0.0,0.01985285198315978,0.0009364669770002365,0.0
-1.1747574366256657,robustness_v2,0.0,0.4702189355538182,-0.07978106444618183,0.10606980277948695,0.11895310864101152,7.5250962526260885,1.8920100078582751,23.0,138.0,0.39702650826642294,0.08815689069661943,0.6705947568132443,160.94274163517863,185.0,63.0,0.0,0.0,0.6204685782285693,0.0,0.0,0.5979119303409887,0.08554177486997419,0.5979119303409887,0.08554177486997419,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.12139605558974,31.36237127218508,128.75419330814287,0.0,0.0,1.1500000000000004,0.5717181719036496,0.4304965898455124,0.1231801558127628,0.6501261402824992,0.4115278869867325,0.004800474345684052,meta_validation:004,meta_validation:004,meta_validation,fe1d30a7fc71f248,data/drive_cycles/sumo/osm_custom_mixed_arterial/fe1d30a7fc71f248.csv,nominal,0.55,1.15,2.0,,new_robust_adapter_no_gate,"New robustness adapter, no gate",/home/yejun/meta_rl/results/meta_rl_paper/robustness_v2_raw_summary/20260709_161421/seed_20260707/policy.pt,seed_20260707: selected final policy by heldout physical deltas,-165.16348169376212,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.07978106444618183,160.94274163517863,185.0,0.0,0.0,0.4115278869867325,0.004800474345684052,0.0
-1.1452578327397107,robustness_v2,1.0,0.4709043314866611,-0.07909566851333893,0.10581801115911188,0.11859063705540465,7.507232957613971,1.8920100078582751,23.0,137.0,0.3994743112473106,0.08506126947785285,0.6172006322504153,148.12815174009967,184.0,61.0,0.0,0.0,0.6088058743588487,0.0,0.0,0.5319452345156849,0.05540537009059328,0.6316191249120424,0.13707623801464527,0.0,0.0,0.32862129769945364,0.0,0.0,0.19331209877797095,0.9028511155323896,0.8776654985081616,0.7265305444355526,0.3553153365991028,0.0,0.942506257001973,0.8816666666666667,1.2714899889179907,1.998357930857651,0.847070245571118,0.0,0.25833333333333336,2.1163602231822374,31.45061041810123,118.50252139207963,0.0,0.0,1.1500000000000004,0.5752430081961274,0.38300056885129335,0.07978373293045425,0.6313907034173372,-0.4938612442793908,0.0031074759525305407,meta_validation:004,meta_validation:004,meta_validation,fe1d30a7fc71f248,data/drive_cycles/sumo/osm_custom_mixed_arterial/fe1d30a7fc71f248.csv,nominal,0.55,1.15,2.0,,new_robust_confidence_adapter,New robustness/confidence adapter,/home/yejun/meta_rl/results/meta_rl_paper/confidence_gate_current_bound/20260709_173821/seed_20260708/checkpoints/policy_step_90000.pt,seed_20260708: selected heldout step 90000,-154.88891004675838,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.07909566851333893,148.12815174009967,184.0,0.0,0.0,0.4938612442793908,0.0031074759525305407,0.0
-2.740533425758748,robustness_v2,0.0,0.44397706868178854,-0.1060229313182115,0.062494923819762835,0.07961585172401947,3.662176007879947,2.2906000040527403,12.0,121.0,0.3962833250447233,0.0981554673317649,0.8771394501608963,210.51346803861512,198.0,119.0,0.0,0.0,0.5151140999497469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2498984763952565,33.86669706035417,168.41077443089202,0.0,0.0,0.6,0.5706479880644012,0.0,0.0,1.680687939546345,0.0,0.0,meta_validation:005,meta_validation:005,meta_validation,5416b95837171ae4,data/drive_cycles/sumo/osm_custom_mixed_arterial/5416b95837171ae4.csv,nominal,0.55,1.0,0.0,,map_rule_zero_offset,Baseline zero-offset EMS,,zero-offset map/rule EMS; no learned policy or training reward,-206.37870589525215,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.1060229313182115,210.51346803861512,198.0,0.0,0.0,0.0,0.0,0.0
-8.75629880377746,robustness_v2,0.0,0.44444009994870426,-0.10555990005129579,0.062483051884087974,0.07952920799284985,3.661480317488821,2.2906000040527403,12.0,121.0,0.3931698748163856,0.09406286601553476,0.800132998268017,192.03191958432407,198.0,102.0,0.0,0.0,0.5235072150095542,0.0,0.0,0.13251410785053547,0.011749719882694383,0.13251410785053547,0.011749719882694383,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46.862288913066,253.97837215847724,153.62553566745927,0.0,0.0,0.9599999999999999,0.005661646197355957,0.03180338588412855,0.005639865543693306,6.667188006155494,-0.14572621509432793,0.0006903554499149323,meta_validation:005,meta_validation:005,meta_validation,5416b95837171ae4,data/drive_cycles/sumo/osm_custom_mixed_arterial/5416b95837171ae4.csv,nominal,0.55,1.0,0.0,,old_latent_sac_adapter,Old Meta-RL adapter,/home/yejun/meta_rl/results/meta_rl_paper/main_raw_summary_soc_guarded/20260706_164901/seed_20260710/policy.pt,seed_20260710: selected final policy by heldout physical deltas,-462.136489642784,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.10555990005129579,192.03191958432407,198.0,0.0,0.0,0.14572621509432793,0.0006903554499149323,0.0
-2.2050427556587655,robustness_v2,0.0,0.45315398349104496,-0.09684601650895508,0.06136113121023866,0.07700014105319193,3.595736242236166,2.2906000040527403,10.0,121.0,0.37808484897299904,0.09294267762002859,0.7533004179142612,180.79210029942269,186.0,87.0,0.0,0.0,0.5567557824410522,0.0,0.0,0.6672171860620276,0.07210502469291294,0.6672171860620276,0.07210502469291294,0.004166666666666667,0.004166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.227222624204773,32.643171750273176,144.6336802395383,0.0,0.0,0.49999999999999994,0.5444421825211185,0.4803963739646598,0.10383123555779465,1.3295828432190397,-2.4395686984062195,-0.001436363011598587,meta_validation:005,meta_validation:005,meta_validation,5416b95837171ae4,data/drive_cycles/sumo/osm_custom_mixed_arterial/5416b95837171ae4.csv,nominal,0.55,1.0,0.0,,new_robust_adapter_no_gate,"New robustness adapter, no gate",/home/yejun/meta_rl/results/meta_rl_paper/robustness_v2_raw_summary/20260709_161421/seed_20260707/policy.pt,seed_20260707: selected final policy by heldout physical deltas,-181.46232724927884,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.09684601650895508,180.79210029942269,186.0,0.0,0.0,2.4395686984062195,0.001436363011598587,0.004166666666666667
-2.347928058703295,robustness_v2,1.0,0.45139815153369633,-0.09860184846630371,0.06574919875784295,0.08167174605802358,3.852875137870938,2.2906000040527403,14.0,121.0,0.3847260156887196,0.0841551506379818,0.6059892467008987,145.4374192082157,198.0,46.0,0.0,0.0,0.44947074974287676,0.0,0.0,0.7177419522029028,0.07298810446191378,0.8101557584043895,0.14482061926014214,0.0,0.0,0.3173329692016074,0.0,0.0,0.15997490318762986,0.9212492175165247,0.9185948870819279,0.8109603447480578,0.33406663038539297,0.0,0.9380432297139769,0.8816666666666666,1.0142549192651609,1.6183947401554744,0.8870133529474288,0.0,0.225,1.3149839751568593,33.879239170192164,116.34993536657251,0.0,0.0,0.7000000000000001,0.5540054625917558,0.5167742055860902,0.10510287042515577,1.422728464464005,-1.1289181259033045,0.005387618317516779,meta_validation:005,meta_validation:005,meta_validation,5416b95837171ae4,data/drive_cycles/sumo/osm_custom_mixed_arterial/5416b95837171ae4.csv,nominal,0.55,1.0,0.0,,new_robust_confidence_adapter,New robustness/confidence adapter,/home/yejun/meta_rl/results/meta_rl_paper/confidence_gate_current_bound/20260709_173821/seed_20260708/checkpoints/policy_step_90000.pt,seed_20260708: selected heldout step 90000,-154.84276951498853,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.09860184846630371,145.4374192082157,198.0,0.0,0.0,1.1289181259033045,0.005387618317516779,0.0
-0.3420419197577069,robustness_v2,0.0,0.5008522143558575,-0.04914778564414257,0.14064284926040327,0.1485793935928904,11.957861605998062,1.5787299955524499,16.0,48.0,0.3641993855349645,0.05103479082817927,0.14360251973947805,34.46460473747473,75.0,0.0,0.011321175719959855,2.717082172790365,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8128569852080654,21.108768193482074,27.571683789979797,1.0868328691161462,8.0,0.8000000000000002,0.5244471151703464,0.0,0.0,0.15276570628084687,0.0,0.0,meta_validation:006,meta_validation:006,meta_validation,eae5f79d4db675ea,data/drive_cycles/sumo/osm_custom_freeway_corridor/eae5f79d4db675ea.csv,nominal,0.65,1.15,0.0,,map_rule_zero_offset,Baseline zero-offset EMS,,zero-offset map/rule EMS; no learned policy or training reward,-62.057354659237284,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.04914778564414257,34.46460473747473,75.0,2.717082172790365,2.0,0.0,0.0,0.0
-1.5092090372696874,robustness_v2,0.0,0.5007522100468158,-0.04924778995318424,0.14060439821330517,0.14855709156698924,11.95459238682181,1.5787299955524499,16.0,48.0,0.3643754496288849,0.05082115706280845,0.14205543824134662,34.093305177923185,75.0,0.0,0.011341007456989207,2.7218417896774096,1.0,2.0,2.0,0.23805717948953514,0.03528076946192108,0.23805717948953514,0.03528076946192108,0.008333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,105.45329865997886,157.793256234576,27.274644142338563,1.0887367158709638,16.0,1.28,0.005247006474655939,0.057133723077488416,0.016934769341722136,0.6174623634698337,-1.5073562264442444,-0.004631808400154114,meta_validation:006,meta_validation:006,meta_validation,eae5f79d4db675ea,data/drive_cycles/sumo/osm_custom_freeway_corridor/eae5f79d4db675ea.csv,nominal,0.65,1.15,0.0,,old_latent_sac_adapter,Old Meta-RL adapter,/home/yejun/meta_rl/results/meta_rl_paper/main_raw_summary_soc_guarded/20260706_164901/seed_20260710/policy.pt,seed_20260710: selected final policy by heldout physical deltas,-309.58671361512853,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.04924778995318424,34.093305177923185,75.0,2.7218417896774096,2.0,1.5073562264442444,0.004631808400154114,0.0
-0.15885588582250135,robustness_v2,0.0,0.5087425044559923,-0.041257495544007705,0.14197493326832894,0.14863732788368902,12.071119239060128,1.5787299955524499,16.0,48.0,0.34609043432628556,0.049238841372780034,0.13654955000454988,32.77189200109197,71.0,0.0,0.010282391844970172,2.467774042792841,1.0,2.0,2.0,0.5793083456593257,0.06786692693519095,0.5793083456593257,0.06786692693519095,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.83949866536658,18.900446187825153,26.217513600873595,0.9871096171171365,8.0,0.8000000000000002,0.4983702254298496,0.41710200887471377,0.09772837478667504,0.052804669134730586,-1.606027364730835,0.0006160440668463707,meta_validation:006,meta_validation:006,meta_validation,eae5f79d4db675ea,data/drive_cycles/sumo/osm_custom_freeway_corridor/eae5f79d4db675ea.csv,nominal,0.65,1.15,0.0,,new_robust_adapter_no_gate,"New robustness adapter, no gate",/home/yejun/meta_rl/results/meta_rl_paper/robustness_v2_raw_summary/20260709_161421/seed_20260707/policy.pt,seed_20260707: selected final policy by heldout physical deltas,-58.81057334940842,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.041257495544007705,32.77189200109197,71.0,2.467774042792841,2.0,1.606027364730835,0.0006160440668463707,0.0
-0.23016255159008447,robustness_v2,1.0,0.5053048532057793,-0.04469514679422071,0.14158925431180472,0.14880677203575185,12.03832769927894,1.5787299955524499,16.0,48.0,0.36366946924053056,0.05057480539328811,0.14126438001339445,33.903451203214665,81.0,0.0,0.008358187190617473,2.0059649257481933,1.0,2.0,2.0,0.3939993804846929,0.05679418080056254,0.4875516153204397,0.12858625595433842,0.0,0.0,0.7791211253432284,0.0,0.33789075458237716,0.8796003503605451,0.9397803843764184,0.8681908999664876,0.003826259475098116,0.8440588808792825,0.0,0.9451990659571058,0.8778205128205128,1.3083371758607119,8.341063774608687,0.8007218401192066,0.0,0.3416666666666667,2.8317850862360943,20.293597316952805,27.12276096257171,0.8023859702992775,8.0,0.8000000000000002,0.5236840357063612,0.28367955394897887,0.08178362035281003,0.08997805804320633,1.154343333659404,0.0038356055314001684,meta_validation:006,meta_validation:006,meta_validation,eae5f79d4db675ea,data/drive_cycles/sumo/osm_custom_freeway_corridor/eae5f79d4db675ea.csv,nominal,0.65,1.15,0.0,,new_robust_confidence_adapter,New robustness/confidence adapter,/home/yejun/meta_rl/results/meta_rl_paper/confidence_gate_current_bound/20260709_173821/seed_20260708/checkpoints/policy_step_90000.pt,seed_20260708: selected heldout step 90000,-60.82965460411124,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.04469514679422071,33.903451203214665,81.0,2.0059649257481933,2.0,1.154343333659404,0.0038356055314001684,0.0
-1.758569695846088,robustness_v2,0.0,0.4597489298377554,-0.09025107016224465,0.2235703491779619,0.23814438562760668,10.392916623057316,2.8874900021906926,17.0,37.0,0.49599582198825476,0.06332839230869404,0.31187058815339463,74.84894115681472,90.0,19.0,0.015166833048101486,3.6400399315443566,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.471406983559238,23.821877992303346,59.87915292545178,1.4560159726177426,12.0,0.8500000000000002,0.7142339836630859,0.0,0.0,1.0184488448163622,0.0,0.0,meta_validation:007,meta_validation:007,meta_validation,55f19d9d34bc05d1,data/drive_cycles/sumo/osm_custom_freeway_corridor/55f19d9d34bc05d1.csv,nominal,0.65,1.15,2.0,,map_rule_zero_offset,Baseline zero-offset EMS,,zero-offset map/rule EMS; no learned policy or training reward,-104.2111367024116,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.09025107016224465,74.84894115681472,90.0,3.6400399315443566,3.0,0.0,0.0,0.0
-7.64415376653448,robustness_v2,0.0,0.4573684598060736,-0.09263154019392644,0.2235354629504309,0.2384939054458616,10.391294897925354,2.8874900021906926,17.0,37.0,0.5118559071387478,0.06492911611750066,0.33300867568234815,79.92208216376356,91.0,20.0,0.01667451776414554,4.001884263394929,1.0,3.0,3.0,0.44632554385358364,0.07619194265765444,0.44632554385358364,0.07619194265765444,0.0125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,167.6515972128232,186.12637950345774,63.93766573101082,1.6007537053579717,24.0,1.36,0.007370725062797971,0.10711813052485995,0.036572132475674146,4.494798980890792,2.100443422794342,0.009563076496124269,meta_validation:007,meta_validation:007,meta_validation,55f19d9d34bc05d1,data/drive_cycles/sumo/osm_custom_freeway_corridor/55f19d9d34bc05d1.csv,nominal,0.65,1.15,2.0,,old_latent_sac_adapter,Old Meta-RL adapter,/home/yejun/meta_rl/results/meta_rl_paper/main_raw_summary_soc_guarded/20260706_164901/seed_20260710/policy.pt,seed_20260710: selected final policy by heldout physical deltas,-449.32225612160397,post-hoc evaluation score; old/new reward formula absolute values are not compared,240,0.09263154019392644,79.92208216376356,91.0,4.001884263394929,3.0,2.100443422794342,0.009563076496124269,0.0
